n_trials,crossing_rate,fallback_rate,p_choice_0,p_choice_1,p_choice_2,p_choice_3,target_accuracy,flanker_response_proportion,other_response_proportion,hard_first_crossing_time_mean,final_rt_mean,final_rt_sd,final_rt_median,q10,q25,q50,q75,q90,q95,skewness,kurtosis,min,max,correct_mean_decision_time,error_mean_decision_time,error_minus_correct_decision_time,fast_error_proportion,no_crossing_proportion,analysis_group,age_group,condition,seed,evidence_scale,evidence_gap,target_channel
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260810,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260810,0.8357658386230469,0.3343063354492188,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.5399999999999996,4.443114211273408e-16,1.54,1.54,1.54,1.54,1.54,1.54,1.54,,,1.54,1.54,0.7899999999999998,,,0.0,1.0,older_80_89,Older,evidence_strength_sweep,20260810,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260810,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2599999999999999,1.01,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,1.01,1.01,0.2599999999999999,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260810,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16999999999999996,0.9200000000000002,1.110778552818352e-16,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,0.92,0.92,0.16999999999999996,,,0.0,0.0,older_80_89,Older,evidence_strength_sweep,20260810,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260810,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260810,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260810,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4400000000000001,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,,,1.19,1.19,0.4400000000000001,,,0.0,0.0,older_80_89,Older,channel_permutation,20260810,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,equal_deterministic,20260801,0.8357658386230469,,
1000,0.084,0.916,0.27,0.238,0.249,0.243,0.27,0.238,0.492,0.7489599999999998,1.2989600000000001,0.15399296163212212,1.34,1.34,1.34,1.34,1.34,1.34,1.34,-3.8591711995793005,13.752159884462689,0.55,1.34,0.7472962962962962,0.7495753424657535,0.0022790461694572883,0.73,0.916,young_20_29,Young,noise_only,20260801,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,weak_target_advantage,20260801,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,1.0999999999999999,2.221557105636704e-16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,1.1,1.1,0.5499999999999999,,,0.0,0.0,young_20_29,Young,moderate_target_advantage,20260801,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14000000000000007,0.69,1.110778552818352e-16,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,,,0.6900000000000001,0.6900000000000001,0.14000000000000007,,,0.0,0.0,young_20_29,Young,strong_target_advantage,20260801,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5199999999999998,1.07,0.0,1.07,1.07,1.07,1.07,1.07,1.07,1.07,,,1.07,1.07,0.5199999999999998,,,0.0,0.0,young_20_29,Young,early_flanker_capture_target_recovery,20260801,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,target_first_late_flanker,20260801,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260801,0.8357658386230469,0.0,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260801,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260801,0.8357658386230469,0.3343063354492188,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,1.0999999999999999,2.221557105636704e-16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,1.1,1.1,0.5499999999999999,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260801,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260801,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14000000000000007,0.69,1.110778552818352e-16,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,,,0.6900000000000001,0.6900000000000001,0.14000000000000007,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260801,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.64,0.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,,,0.64,0.64,0.09,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260801,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260801,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260801,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260801,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260801,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,equal_deterministic,20260802,0.8357658386230469,,
1000,0.073,0.927,0.257,0.243,0.238,0.262,0.257,0.243,0.5,0.75511,1.3051100000000002,0.1415189581487778,1.34,1.34,1.34,1.34,1.34,1.34,1.34,-4.240442481745124,17.083782061891622,0.55,1.34,0.7529961089494163,0.7558411843876179,0.002845075438201672,0.743,0.927,young_20_29,Young,noise_only,20260802,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,weak_target_advantage,20260802,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,1.0999999999999999,2.221557105636704e-16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,1.1,1.1,0.5499999999999999,,,0.0,0.0,young_20_29,Young,moderate_target_advantage,20260802,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14000000000000007,0.69,1.110778552818352e-16,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,,,0.6900000000000001,0.6900000000000001,0.14000000000000007,,,0.0,0.0,young_20_29,Young,strong_target_advantage,20260802,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5199999999999998,1.07,0.0,1.07,1.07,1.07,1.07,1.07,1.07,1.07,,,1.07,1.07,0.5199999999999998,,,0.0,0.0,young_20_29,Young,early_flanker_capture_target_recovery,20260802,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,target_first_late_flanker,20260802,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260802,0.8357658386230469,0.0,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260802,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260802,0.8357658386230469,0.3343063354492188,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,1.0999999999999999,2.221557105636704e-16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,1.1,1.1,0.5499999999999999,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260802,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260802,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14000000000000007,0.69,1.110778552818352e-16,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,,,0.6900000000000001,0.6900000000000001,0.14000000000000007,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260802,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.64,0.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,,,0.64,0.64,0.09,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260802,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260802,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260802,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260802,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260802,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,equal_deterministic,20260803,0.8357658386230469,,
1000,0.087,0.913,0.244,0.23,0.253,0.273,0.244,0.23,0.526,0.7457899999999998,1.29579,0.16170691087589617,1.34,1.34,1.34,1.34,1.34,1.34,1.34,-3.7532048024487796,12.885065684890586,0.55,1.34,0.7489754098360656,0.7447619047619048,-0.004213505074160739,0.756,0.913,young_20_29,Young,noise_only,20260803,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,weak_target_advantage,20260803,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,1.0999999999999999,2.221557105636704e-16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,1.1,1.1,0.5499999999999999,,,0.0,0.0,young_20_29,Young,moderate_target_advantage,20260803,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14000000000000007,0.69,1.110778552818352e-16,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,,,0.6900000000000001,0.6900000000000001,0.14000000000000007,,,0.0,0.0,young_20_29,Young,strong_target_advantage,20260803,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5199999999999998,1.07,0.0,1.07,1.07,1.07,1.07,1.07,1.07,1.07,,,1.07,1.07,0.5199999999999998,,,0.0,0.0,young_20_29,Young,early_flanker_capture_target_recovery,20260803,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,target_first_late_flanker,20260803,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260803,0.8357658386230469,0.0,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260803,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260803,0.8357658386230469,0.3343063354492188,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,1.0999999999999999,2.221557105636704e-16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,1.1,1.1,0.5499999999999999,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260803,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260803,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14000000000000007,0.69,1.110778552818352e-16,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,,,0.6900000000000001,0.6900000000000001,0.14000000000000007,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260803,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.64,0.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,,,0.64,0.64,0.09,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260803,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260803,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260803,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260803,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260803,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,equal_deterministic,20260804,0.8357658386230469,,
1000,0.089,0.911,0.258,0.258,0.229,0.255,0.258,0.258,0.484,0.7472499999999999,1.29725,0.1549184857828053,1.34,1.34,1.34,1.34,1.34,1.34,1.34,-3.7325316005132945,12.853905178703778,0.55,1.34,0.7542248062015503,0.7448247978436658,-0.00940000835788446,0.742,0.911,young_20_29,Young,noise_only,20260804,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,weak_target_advantage,20260804,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,1.0999999999999999,2.221557105636704e-16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,1.1,1.1,0.5499999999999999,,,0.0,0.0,young_20_29,Young,moderate_target_advantage,20260804,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14000000000000007,0.69,1.110778552818352e-16,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,,,0.6900000000000001,0.6900000000000001,0.14000000000000007,,,0.0,0.0,young_20_29,Young,strong_target_advantage,20260804,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5199999999999998,1.07,0.0,1.07,1.07,1.07,1.07,1.07,1.07,1.07,,,1.07,1.07,0.5199999999999998,,,0.0,0.0,young_20_29,Young,early_flanker_capture_target_recovery,20260804,0.8357658386230469,,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,target_first_late_flanker,20260804,0.8357658386230469,,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260804,0.8357658386230469,0.0,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260804,0.8357658386230469,0.1671531677246094,
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,evidence_strength_sweep,20260804,0.8357658386230469,0.3343063354492188,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,1.0999999999999999,2.221557105636704e-16,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,1.1,1.1,0.5499999999999999,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260804,0.8357658386230469,0.5014595031738281,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260804,0.8357658386230469,0.6686126708984376,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14000000000000007,0.69,1.110778552818352e-16,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,,,0.6900000000000001,0.6900000000000001,0.14000000000000007,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260804,0.8357658386230469,0.835765838623047,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.64,0.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,,,0.64,0.64,0.09,,,0.0,0.0,young_20_29,Young,evidence_strength_sweep,20260804,0.8357658386230469,1.0029190063476563,
1000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260804,0.8357658386230469,,0.0
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260804,0.8357658386230469,,1.0
1000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260804,0.8357658386230469,,2.0
1000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2400000000000001,0.7899999999999998,2.221557105636704e-16,0.79,0.79,0.79,0.79,0.79,0.79,0.79,,,0.79,0.79,0.2400000000000001,,,0.0,0.0,young_20_29,Young,channel_permutation,20260804,0.8357658386230469,,3.0
1000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7899999999999998,1.3400000000000003,2.221557105636704e-16,1.34,1.34,1.34,1.34,1.34,1.34,1.34,,,1.34,1.34,0.7899999999999998,,,0.0,1.0,young_20_29,Young,equal_deterministic,20260805,0.8357658386230469,,
