condition_id,user_id,trial,model_response,model_error,reset,b_L,b_R,b_U,b_D
B2_36,677,50,2,False,False,-3.454479737314419e-07,-3.454479737314419e-07,-3.454479737314419e-07,1.0363439211943258e-06
B2_36,677,51,0,False,False,-2.5908598029858144e-07,-2.5908598029858144e-07,-2.5908598029858144e-07,7.772579408957444e-07
B2_36,677,52,1,False,False,-1.943144852239361e-07,-1.943144852239361e-07,-1.943144852239361e-07,5.829434556718082e-07
B2_36,677,53,3,False,False,-1.4573586391795206e-07,-1.4573586391795206e-07,-1.4573586391795206e-07,4.372075917538562e-07
B2_36,677,54,2,False,False,-1.0930189793846404e-07,-1.0930189793846404e-07,-1.0930189793846404e-07,3.279056938153921e-07
B2_36,677,55,1,False,False,-8.197642345384803e-08,-8.197642345384803e-08,-8.197642345384803e-08,2.459292703615441e-07
B2_36,677,56,2,False,False,-6.148231759038602e-08,-6.148231759038602e-08,-6.148231759038602e-08,1.8444695277115806e-07
B2_36,677,57,2,False,False,-4.6111738192789515e-08,-4.6111738192789515e-08,-4.6111738192789515e-08,1.3833521457836856e-07
B2_36,677,59,3,False,True,0.0,0.0,0.0,0.0
B2_36,677,60,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,61,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,62,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,63,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,64,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,65,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,66,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,67,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,1,3,False,True,0.0,0.0,0.0,0.0
B2_36,677,2,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,3,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,4,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,5,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,6,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,7,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,8,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,9,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,10,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,11,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,12,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,13,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,14,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,15,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,16,1,True,False,0.0,0.0,0.0,0.0
B2_36,677,17,3,False,False,-0.0024999999999999988,0.007499999999999996,-0.0024999999999999988,-0.0024999999999999988
B2_36,677,18,0,False,False,-0.001874999999999999,0.005624999999999997,-0.001874999999999999,-0.001874999999999999
B2_36,677,19,1,False,False,-0.0014062499999999993,0.004218749999999998,-0.0014062499999999993,-0.0014062499999999993
B2_36,677,20,3,False,False,-0.0010546874999999994,0.0031640624999999985,-0.0010546874999999994,-0.0010546874999999994
B2_36,677,21,0,False,False,-0.0007910156249999996,0.002373046874999999,-0.0007910156249999996,-0.0007910156249999996
B2_36,677,22,0,False,False,-0.0005932617187499997,0.0017797851562499991,-0.0005932617187499997,-0.0005932617187499997
B2_36,677,23,0,False,False,-0.0004449462890624998,0.0013348388671874994,-0.0004449462890624998,-0.0004449462890624998
B2_36,677,24,1,False,False,-0.00033370971679687485,0.0010011291503906246,-0.00033370971679687485,-0.00033370971679687485
B2_36,677,25,0,False,False,-0.00025028228759765614,0.0007508468627929685,-0.00025028228759765614,-0.00025028228759765614
B2_36,677,26,3,False,False,-0.00018771171569824212,0.0005631351470947264,-0.00018771171569824212,-0.00018771171569824212
B2_36,677,27,2,False,False,-0.0001407837867736816,0.00042235136032104477,-0.0001407837867736816,-0.0001407837867736816
B2_36,677,28,0,False,False,-0.00010558784008026119,0.0003167635202407836,-0.00010558784008026119,-0.00010558784008026119
B2_36,677,29,3,False,False,-7.91908800601959e-05,0.00023757264018058768,-7.91908800601959e-05,-7.91908800601959e-05
B2_36,677,30,1,False,False,-5.939316004514692e-05,0.00017817948013544075,-5.939316004514692e-05,-5.939316004514692e-05
B2_36,677,31,0,False,False,-4.454487003386019e-05,0.00013363461010158057,-4.454487003386019e-05,-4.454487003386019e-05
B2_36,677,32,1,False,False,-3.340865252539514e-05,0.00010022595757618543,-3.340865252539514e-05,-3.340865252539514e-05
B2_36,677,33,0,False,False,-2.5056489394046357e-05,7.516946818213907e-05,-2.5056489394046357e-05,-2.5056489394046357e-05
B2_36,677,34,2,False,False,-1.8792367045534766e-05,5.63771011366043e-05,-1.8792367045534766e-05,-1.8792367045534766e-05
B2_36,677,35,0,False,False,-1.4094275284151075e-05,4.228282585245322e-05,-1.4094275284151075e-05,-1.4094275284151075e-05
B2_36,677,36,1,False,False,-1.0570706463113306e-05,3.171211938933992e-05,-1.0570706463113306e-05,-1.0570706463113306e-05
B2_36,677,37,2,False,False,-7.92802984733498e-06,2.3784089542004936e-05,-7.92802984733498e-06,-7.92802984733498e-06
B2_36,677,38,2,False,False,-5.946022385501234e-06,1.78380671565037e-05,-5.946022385501234e-06,-5.946022385501234e-06
B2_36,677,39,2,False,False,-4.459516789125925e-06,1.3378550367377775e-05,-4.459516789125925e-06,-4.459516789125925e-06
B2_36,677,40,1,False,False,-3.344637591844444e-06,1.0033912775533331e-05,-3.344637591844444e-06,-3.344637591844444e-06
B2_36,677,41,3,False,False,-2.5084781938833327e-06,7.525434581649999e-06,-2.5084781938833327e-06,-2.5084781938833327e-06
B2_36,677,42,2,False,False,-1.8813586454124997e-06,5.644075936237499e-06,-1.8813586454124997e-06,-1.8813586454124997e-06
B2_36,677,43,3,False,False,-1.4110189840593749e-06,4.233056952178125e-06,-1.4110189840593749e-06,-1.4110189840593749e-06
B2_36,677,44,2,False,False,-1.0582642380445312e-06,3.1747927141335937e-06,-1.0582642380445312e-06,-1.0582642380445312e-06
B2_36,677,45,0,False,False,-7.936981785333984e-07,2.3810945356001954e-06,-7.936981785333984e-07,-7.936981785333984e-07
B2_36,677,46,1,False,False,-5.952736339000489e-07,1.7858209017001467e-06,-5.952736339000489e-07,-5.952736339000489e-07
B2_36,677,47,3,False,False,-4.4645522542503666e-07,1.33936567627511e-06,-4.4645522542503666e-07,-4.4645522542503666e-07
B2_36,677,48,2,False,False,-3.348414190687775e-07,1.0045242572063324e-06,-3.348414190687775e-07,-3.348414190687775e-07
B2_36,677,49,2,False,False,-2.511310643015831e-07,7.533931929047493e-07,-2.511310643015831e-07,-2.511310643015831e-07
B2_36,677,50,0,False,False,-1.8834829822618732e-07,5.65044894678562e-07,-1.8834829822618732e-07,-1.8834829822618732e-07
B2_36,677,51,2,False,False,-1.412612236696405e-07,4.237836710089215e-07,-1.412612236696405e-07,-1.412612236696405e-07
B2_36,677,52,3,False,False,-1.0594591775223038e-07,3.178377532566911e-07,-1.0594591775223038e-07,-1.0594591775223038e-07
B2_36,677,53,3,True,False,-7.945943831417278e-08,2.3837831494251833e-07,-7.945943831417278e-08,-7.945943831417278e-08
B2_36,677,54,2,False,False,-0.0025000595945787346,-0.0024998212162637918,-0.0025000595945787346,0.007499940405421261
B2_36,677,55,0,False,False,-0.001875044695934051,-0.0018748659121978438,-0.001875044695934051,0.005624955304065945
B2_36,677,56,2,False,False,-0.0014062835219505383,-0.0014061494341483828,-0.0014062835219505383,0.0042187164780494585
B2_36,677,57,3,False,False,-0.0010547126414629038,-0.001054612075611287,-0.0010547126414629038,0.003164037358537094
B2_36,677,58,1,False,False,-0.0007910344810971779,-0.0007909590567084653,-0.0007910344810971779,0.0023730280189028204
B2_36,677,59,3,False,False,-0.0005932758608228833,-0.000593219292531349,-0.0005932758608228833,0.0017797710141771153
B2_36,677,60,2,False,False,-0.0004449568956171625,-0.0004449144693985118,-0.0004449568956171625,0.0013348282606328364
B2_36,677,61,1,False,False,-0.0003337176717128719,-0.00033368585204888383,-0.0003337176717128719,0.0010011211954746274
B2_36,677,62,2,False,False,-0.0002502882537846539,-0.00025026438903666284,-0.0002502882537846539,0.0007508408966059705
B2_36,677,63,1,False,False,-0.00018771619033849046,-0.00018769829177749713,-0.00018771619033849046,0.0005631306724544779
B2_36,677,2,1,False,True,0.0,0.0,0.0,0.0
B2_36,677,3,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,4,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,5,3,True,False,0.0,0.0,0.0,0.0
B2_36,677,6,2,False,False,-0.0024999999999999988,-0.0024999999999999988,-0.0024999999999999988,0.007499999999999996
B2_36,677,7,0,False,False,-0.001874999999999999,-0.001874999999999999,-0.001874999999999999,0.005624999999999997
B2_36,677,8,3,False,False,-0.0014062499999999993,-0.0014062499999999993,-0.0014062499999999993,0.004218749999999998
B2_36,677,9,0,False,False,-0.0010546874999999994,-0.0010546874999999994,-0.0010546874999999994,0.0031640624999999985
B2_36,677,10,0,False,False,-0.0007910156249999996,-0.0007910156249999996,-0.0007910156249999996,0.002373046874999999
B2_36,677,11,0,False,False,-0.0005932617187499997,-0.0005932617187499997,-0.0005932617187499997,0.0017797851562499991
B2_36,677,12,0,False,False,-0.0004449462890624998,-0.0004449462890624998,-0.0004449462890624998,0.0013348388671874994
B2_36,677,13,0,False,False,-0.00033370971679687485,-0.00033370971679687485,-0.00033370971679687485,0.0010011291503906246
B2_36,677,14,0,False,False,-0.00025028228759765614,-0.00025028228759765614,-0.00025028228759765614,0.0007508468627929685
B2_36,677,15,3,False,False,-0.00018771171569824212,-0.00018771171569824212,-0.00018771171569824212,0.0005631351470947264
B2_36,677,16,3,False,False,-0.0001407837867736816,-0.0001407837867736816,-0.0001407837867736816,0.00042235136032104477
B2_36,677,17,1,False,False,-0.00010558784008026119,-0.00010558784008026119,-0.00010558784008026119,0.0003167635202407836
B2_36,677,18,1,False,False,-7.91908800601959e-05,-7.91908800601959e-05,-7.91908800601959e-05,0.00023757264018058768
B2_36,677,19,1,False,False,-5.939316004514692e-05,-5.939316004514692e-05,-5.939316004514692e-05,0.00017817948013544075
B2_36,677,20,3,False,False,-4.454487003386019e-05,-4.454487003386019e-05,-4.454487003386019e-05,0.00013363461010158057
B2_36,677,21,3,False,False,-3.340865252539514e-05,-3.340865252539514e-05,-3.340865252539514e-05,0.00010022595757618543
B2_36,677,22,0,False,False,-2.5056489394046357e-05,-2.5056489394046357e-05,-2.5056489394046357e-05,7.516946818213907e-05
B2_36,677,23,2,False,False,-1.8792367045534766e-05,-1.8792367045534766e-05,-1.8792367045534766e-05,5.63771011366043e-05
B2_36,677,24,2,False,False,-1.4094275284151075e-05,-1.4094275284151075e-05,-1.4094275284151075e-05,4.228282585245322e-05
B2_36,677,25,0,False,False,-1.0570706463113306e-05,-1.0570706463113306e-05,-1.0570706463113306e-05,3.171211938933992e-05
B2_36,677,26,3,False,False,-7.92802984733498e-06,-7.92802984733498e-06,-7.92802984733498e-06,2.3784089542004936e-05
B2_36,677,27,3,False,False,-5.946022385501234e-06,-5.946022385501234e-06,-5.946022385501234e-06,1.78380671565037e-05
B2_36,677,28,1,False,False,-4.459516789125925e-06,-4.459516789125925e-06,-4.459516789125925e-06,1.3378550367377775e-05
B2_36,677,29,0,False,False,-3.344637591844444e-06,-3.344637591844444e-06,-3.344637591844444e-06,1.0033912775533331e-05
B2_36,677,30,1,False,False,-2.5084781938833327e-06,-2.5084781938833327e-06,-2.5084781938833327e-06,7.525434581649999e-06
B2_36,677,31,0,False,False,-1.8813586454124997e-06,-1.8813586454124997e-06,-1.8813586454124997e-06,5.644075936237499e-06
B2_36,677,32,2,False,False,-1.4110189840593749e-06,-1.4110189840593749e-06,-1.4110189840593749e-06,4.233056952178125e-06
B2_36,677,33,0,False,False,-1.0582642380445312e-06,-1.0582642380445312e-06,-1.0582642380445312e-06,3.1747927141335937e-06
B2_36,677,34,2,False,False,-7.936981785333984e-07,-7.936981785333984e-07,-7.936981785333984e-07,2.3810945356001954e-06
B2_36,677,35,3,False,False,-5.952736339000489e-07,-5.952736339000489e-07,-5.952736339000489e-07,1.7858209017001467e-06
B2_36,677,36,1,False,False,-4.4645522542503666e-07,-4.4645522542503666e-07,-4.4645522542503666e-07,1.33936567627511e-06
B2_36,677,37,3,False,False,-3.348414190687775e-07,-3.348414190687775e-07,-3.348414190687775e-07,1.0045242572063324e-06
B2_36,677,38,2,False,False,-2.511310643015831e-07,-2.511310643015831e-07,-2.511310643015831e-07,7.533931929047493e-07
B2_36,677,39,3,False,False,-1.8834829822618732e-07,-1.8834829822618732e-07,-1.8834829822618732e-07,5.65044894678562e-07
B2_36,677,40,1,False,False,-1.412612236696405e-07,-1.412612236696405e-07,-1.412612236696405e-07,4.237836710089215e-07
B2_36,677,41,1,False,False,-1.0594591775223038e-07,-1.0594591775223038e-07,-1.0594591775223038e-07,3.178377532566911e-07
B2_36,677,42,3,True,False,-7.945943831417278e-08,-7.945943831417278e-08,-7.945943831417278e-08,2.3837831494251833e-07
B2_36,677,43,3,False,False,-0.0025000595945787346,-0.0025000595945787346,-0.0025000595945787346,0.007500178783736203
B2_36,677,44,1,False,False,-0.001875044695934051,-0.001875044695934051,-0.001875044695934051,0.005625134087802152
B2_36,677,45,1,False,False,-0.0014062835219505383,-0.0014062835219505383,-0.0014062835219505383,0.004218850565851614
B2_36,677,46,3,False,False,-0.0010547126414629038,-0.0010547126414629038,-0.0010547126414629038,0.0031641379243887106
B2_36,677,47,3,False,False,-0.0007910344810971779,-0.0007910344810971779,-0.0007910344810971779,0.002373103443291533
B2_36,677,48,3,False,False,-0.0005932758608228833,-0.0005932758608228833,-0.0005932758608228833,0.0017798275824686496
B2_36,677,49,3,False,False,-0.0004449568956171625,-0.0004449568956171625,-0.0004449568956171625,0.0013348706868514873
B2_36,677,50,1,False,False,-0.0003337176717128719,-0.0003337176717128719,-0.0003337176717128719,0.0010011530151386155
B2_36,677,51,3,False,False,-0.0002502882537846539,-0.0002502882537846539,-0.0002502882537846539,0.0007508647613539616
B2_36,677,52,1,False,False,-0.00018771619033849046,-0.00018771619033849046,-0.00018771619033849046,0.0005631485710154712
B2_36,677,53,0,False,False,-0.00014078714275386783,-0.00014078714275386783,-0.00014078714275386783,0.0004223614282616034
B2_36,677,54,0,False,False,-0.00010559035706540087,-0.00010559035706540087,-0.00010559035706540087,0.00031677107119620256
B2_36,677,55,3,False,False,-7.919276779905065e-05,-7.919276779905065e-05,-7.919276779905065e-05,0.00023757830339715192
B2_36,677,56,3,False,False,-5.939457584928799e-05,-5.939457584928799e-05,-5.939457584928799e-05,0.00017818372754786394
B2_36,677,57,1,False,False,-4.454593188696599e-05,-4.454593188696599e-05,-4.454593188696599e-05,0.00013363779566089796
B2_36,677,58,2,False,False,-3.34094489152245e-05,-3.34094489152245e-05,-3.34094489152245e-05,0.00010022834674567346
B2_36,677,59,0,False,False,-2.5057086686418373e-05,-2.5057086686418373e-05,-2.5057086686418373e-05,7.51712600592551e-05
B2_36,677,60,1,False,False,-1.879281501481378e-05,-1.879281501481378e-05,-1.879281501481378e-05,5.6378445044441324e-05
B2_36,677,61,1,False,False,-1.4094611261110336e-05,-1.4094611261110336e-05,-1.4094611261110336e-05,4.2283833783330994e-05
B2_36,677,62,2,False,False,-1.0570958445832752e-05,-1.0570958445832752e-05,-1.0570958445832752e-05,3.171287533749824e-05
B2_36,677,63,0,False,False,-7.928218834374564e-06,-7.928218834374564e-06,-7.928218834374564e-06,2.3784656503123682e-05
B2_36,677,64,2,False,False,-5.946164125780923e-06,-5.946164125780923e-06,-5.946164125780923e-06,1.7838492377342763e-05
B2_36,677,65,2,False,False,-4.4596230943356925e-06,-4.4596230943356925e-06,-4.4596230943356925e-06,1.3378869283007072e-05
B2_36,677,66,0,False,False,-3.3447173207517693e-06,-3.3447173207517693e-06,-3.3447173207517693e-06,1.0034151962255304e-05
B2_36,677,67,2,False,False,-2.5085379905638272e-06,-2.5085379905638272e-06,-2.5085379905638272e-06,7.525613971691477e-06
B2_36,677,68,3,False,False,-1.8814034929228704e-06,-1.8814034929228704e-06,-1.8814034929228704e-06,5.644210478768608e-06
B2_36,677,69,0,False,False,-1.4110526196921529e-06,-1.4110526196921529e-06,-1.4110526196921529e-06,4.233157859076456e-06
B2_36,677,70,2,False,False,-1.0582894647691146e-06,-1.0582894647691146e-06,-1.0582894647691146e-06,3.174868394307342e-06
B2_36,677,71,3,False,False,-7.937170985768359e-07,-7.937170985768359e-07,-7.937170985768359e-07,2.3811512957305064e-06
B2_36,677,1,3,True,True,0.0,0.0,0.0,0.0
B2_36,677,2,3,False,False,-0.0024999999999999988,-0.0024999999999999988,-0.0024999999999999988,0.007499999999999996
B2_36,677,3,2,False,False,-0.001874999999999999,-0.001874999999999999,-0.001874999999999999,0.005624999999999997
B2_36,677,4,3,False,False,-0.0014062499999999993,-0.0014062499999999993,-0.0014062499999999993,0.004218749999999998
B2_36,677,7,3,False,True,0.0,0.0,0.0,0.0
B2_36,677,8,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,9,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,10,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,11,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,12,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,13,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,14,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,15,3,True,False,0.0,0.0,0.0,0.0
B2_36,677,16,3,False,False,-0.0024999999999999988,-0.0024999999999999988,-0.0024999999999999988,0.007499999999999996
B2_36,677,17,0,False,False,-0.001874999999999999,-0.001874999999999999,-0.001874999999999999,0.005624999999999997
B2_36,677,18,0,False,False,-0.0014062499999999993,-0.0014062499999999993,-0.0014062499999999993,0.004218749999999998
B2_36,677,19,0,False,False,-0.0010546874999999994,-0.0010546874999999994,-0.0010546874999999994,0.0031640624999999985
B2_36,677,20,1,False,False,-0.0007910156249999996,-0.0007910156249999996,-0.0007910156249999996,0.002373046874999999
B2_36,677,21,1,False,False,-0.0005932617187499997,-0.0005932617187499997,-0.0005932617187499997,0.0017797851562499991
B2_36,677,22,3,False,False,-0.0004449462890624998,-0.0004449462890624998,-0.0004449462890624998,0.0013348388671874994
B2_36,677,23,3,False,False,-0.00033370971679687485,-0.00033370971679687485,-0.00033370971679687485,0.0010011291503906246
B2_36,677,24,0,False,False,-0.00025028228759765614,-0.00025028228759765614,-0.00025028228759765614,0.0007508468627929685
B2_36,677,25,1,False,False,-0.00018771171569824212,-0.00018771171569824212,-0.00018771171569824212,0.0005631351470947264
B2_36,677,26,3,False,False,-0.0001407837867736816,-0.0001407837867736816,-0.0001407837867736816,0.00042235136032104477
B2_36,677,27,3,False,False,-0.00010558784008026119,-0.00010558784008026119,-0.00010558784008026119,0.0003167635202407836
B2_36,677,28,0,False,False,-7.91908800601959e-05,-7.91908800601959e-05,-7.91908800601959e-05,0.00023757264018058768
B2_36,677,29,2,False,False,-5.939316004514692e-05,-5.939316004514692e-05,-5.939316004514692e-05,0.00017817948013544075
B2_36,677,30,0,False,False,-4.454487003386019e-05,-4.454487003386019e-05,-4.454487003386019e-05,0.00013363461010158057
B2_36,677,31,1,False,False,-3.340865252539514e-05,-3.340865252539514e-05,-3.340865252539514e-05,0.00010022595757618543
B2_36,677,32,1,False,False,-2.5056489394046357e-05,-2.5056489394046357e-05,-2.5056489394046357e-05,7.516946818213907e-05
B2_36,677,33,2,False,False,-1.8792367045534766e-05,-1.8792367045534766e-05,-1.8792367045534766e-05,5.63771011366043e-05
B2_36,677,34,3,True,False,-1.4094275284151075e-05,-1.4094275284151075e-05,-1.4094275284151075e-05,4.228282585245322e-05
B2_36,677,35,3,True,False,-0.002510570706463112,-0.002510570706463112,-0.002510570706463112,0.007531712119389336
B2_36,677,37,1,False,True,0.0,0.0,0.0,0.0
B2_36,677,38,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,39,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,40,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,41,2,False,False,0.0,0.0,0.0,0.0
B2_36,677,42,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,43,0,False,False,0.0,0.0,0.0,0.0
B2_36,677,44,3,False,False,0.0,0.0,0.0,0.0
B2_36,677,45,1,False,False,0.0,0.0,0.0,0.0
B2_36,677,46,3,True,False,0.0,0.0,0.0,0.0
B2_36,677,47,1,False,False,-0.0024999999999999988,-0.0024999999999999988,-0.0024999999999999988,0.007499999999999996
B2_36,677,48,3,False,False,-0.001874999999999999,-0.001874999999999999,-0.001874999999999999,0.005624999999999997
B2_36,677,49,3,True,False,-0.0014062499999999993,-0.0014062499999999993,-0.0014062499999999993,0.004218749999999998
B2_36,677,50,1,False,False,-0.003554687499999998,-0.003554687499999998,-0.003554687499999998,0.010664062499999995
B2_36,677,51,0,False,False,-0.0026660156249999987,-0.0026660156249999987,-0.0026660156249999987,0.007998046874999996
B2_36,677,52,1,False,False,-0.001999511718749999,-0.001999511718749999,-0.001999511718749999,0.005998535156249997
B2_36,677,53,3,False,False,-0.0014996337890624991,-0.0014996337890624991,-0.0014996337890624991,0.004498901367187497
B2_36,677,54,3,False,False,-0.0011247253417968743,-0.0011247253417968743,-0.0011247253417968743,0.0033741760253906228
B2_36,677,55,3,False,False,-0.0008435440063476557,-0.0008435440063476557,-0.0008435440063476557,0.002530632019042967
B2_36,677,56,2,False,False,-0.0006326580047607417,-0.0006326580047607417,-0.0006326580047607417,0.0018979740142822253
B2_36,677,57,1,False,False,-0.00047449350357055633,-0.00047449350357055633,-0.00047449350357055633,0.001423480510711669
B2_36,677,58,0,False,False,-0.0003558701276779173,-0.0003558701276779173,-0.0003558701276779173,0.001067610383033752
B2_36,677,59,1,False,False,-0.000266902595758438,-0.000266902595758438,-0.000266902595758438,0.000800707787275314
B2_36,677,60,2,False,False,-0.0002001769468188285,-0.0002001769468188285,-0.0002001769468188285,0.0006005308404564855
B2_36,1744,1,1,False,True,0.0,0.0,0.0,0.0
B2_36,1744,2,2,False,False,0.0,0.0,0.0,0.0
B2_36,1744,3,0,False,False,0.0,0.0,0.0,0.0
B2_36,1744,4,3,False,False,0.0,0.0,0.0,0.0
B2_36,1744,5,1,False,False,0.0,0.0,0.0,0.0
B2_36,1744,6,2,False,False,0.0,0.0,0.0,0.0
B2_36,1744,7,0,False,False,0.0,0.0,0.0,0.0
B2_36,1744,8,1,False,False,0.0,0.0,0.0,0.0
B2_36,1744,9,1,False,False,0.0,0.0,0.0,0.0
B2_36,1744,10,1,False,False,0.0,0.0,0.0,0.0
B2_36,1744,11,2,False,False,0.0,0.0,0.0,0.0
B2_36,1744,12,3,False,False,0.0,0.0,0.0,0.0
B2_36,1744,13,2,False,False,0.0,0.0,0.0,0.0
B2_36,1744,14,2,False,False,0.0,0.0,0.0,0.0
B2_36,1744,15,0,False,False,0.0,0.0,0.0,0.0
B2_36,1744,16,1,False,False,0.0,0.0,0.0,0.0
B2_36,1744,17,2,False,False,0.0,0.0,0.0,0.0
B2_36,1744,18,1,False,False,0.0,0.0,0.0,0.0
B2_36,1744,19,3,False,False,0.0,0.0,0.0,0.0
B2_36,1744,20,2,False,False,0.0,0.0,0.0,0.0
B2_36,1744,21,3,False,False,0.0,0.0,0.0,0.0
B2_36,1744,22,0,False,False,0.0,0.0,0.0,0.0
B2_36,1744,23,3,False,False,0.0,0.0,0.0,0.0
B2_36,1744,24,1,False,False,0.0,0.0,0.0,0.0
B2_36,1744,25,1,True,False,0.0,0.0,0.0,0.0
B2_36,1744,26,3,False,False,-0.002916666666666661,0.008749999999999983,-0.002916666666666661,-0.002916666666666661
B2_36,1744,27,1,False,False,-0.002187499999999996,0.006562499999999988,-0.002187499999999996,-0.002187499999999996
B2_36,1744,28,3,False,False,-0.001640624999999997,0.0049218749999999905,-0.001640624999999997,-0.001640624999999997
B2_36,1744,29,0,False,False,-0.0012304687499999976,0.003691406249999993,-0.0012304687499999976,-0.0012304687499999976
B2_36,1744,30,2,False,False,-0.0009228515624999982,0.0027685546874999948,-0.0009228515624999982,-0.0009228515624999982
B2_36,1744,31,2,False,False,-0.0006921386718749987,0.0020764160156249963,-0.0006921386718749987,-0.0006921386718749987
B2_36,1744,32,1,False,False,-0.0005191040039062491,0.0015573120117187472,-0.0005191040039062491,-0.0005191040039062491
B2_36,1744,33,3,False,False,-0.0003893280029296868,0.0011679840087890604,-0.0003893280029296868,-0.0003893280029296868
B2_36,1744,34,3,False,False,-0.0002919960021972651,0.0008759880065917953,-0.0002919960021972651,-0.0002919960021972651
B2_36,1744,35,3,False,False,-0.00021899700164794883,0.0006569910049438465,-0.00021899700164794883,-0.00021899700164794883
B2_36,1744,36,3,False,False,-0.00016424775123596164,0.0004927432537078849,-0.00016424775123596164,-0.00016424775123596164
B2_36,1744,37,1,False,False,-0.00012318581342697123,0.0003695574402809137,-0.00012318581342697123,-0.00012318581342697123
B2_36,1744,38,2,False,False,-9.238936007022842e-05,0.00027716808021068526,-9.238936007022842e-05,-9.238936007022842e-05
B2_36,1744,39,1,False,False,-6.929202005267132e-05,0.00020787606015801395,-6.929202005267132e-05,-6.929202005267132e-05
B2_36,1744,40,3,False,False,-5.1969015039503487e-05,0.00015590704511851046,-5.1969015039503487e-05,-5.1969015039503487e-05
B2_36,1744,41,1,False,False,-3.8976761279627615e-05,0.00011693028383888285,-3.8976761279627615e-05,-3.8976761279627615e-05
B2_36,1744,42,3,False,False,-2.9232570959720713e-05,8.769771287916214e-05,-2.9232570959720713e-05,-2.9232570959720713e-05
B2_36,1744,43,0,False,False,-2.1924428219790535e-05,6.57732846593716e-05,-2.1924428219790535e-05,-2.1924428219790535e-05
B2_36,1744,44,2,False,False,-1.64433211648429e-05,4.93299634945287e-05,-1.64433211648429e-05,-1.64433211648429e-05
B2_36,1744,45,0,False,False,-1.2332490873632176e-05,3.6997472620896526e-05,-1.2332490873632176e-05,-1.2332490873632176e-05
B2_36,1744,46,0,False,False,-9.249368155224131e-06,2.7748104465672392e-05,-9.249368155224131e-06,-9.249368155224131e-06
B2_36,1744,47,3,False,False,-6.937026116418098e-06,2.0811078349254294e-05,-6.937026116418098e-06,-6.937026116418098e-06
B2_36,1744,48,3,False,False,-5.202769587313574e-06,1.560830876194072e-05,-5.202769587313574e-06,-5.202769587313574e-06
B2_36,1744,49,0,False,False,-3.90207719048518e-06,1.1706231571455541e-05,-3.90207719048518e-06,-3.90207719048518e-06
B2_36,1744,50,0,False,False,-2.9265578928638853e-06,8.779673678591656e-06,-2.9265578928638853e-06,-2.9265578928638853e-06
B2_36,1744,51,0,False,False,-2.194918419647914e-06,6.584755258943742e-06,-2.194918419647914e-06,-2.194918419647914e-06
B2_36,1744,52,1,False,False,-1.6461888147359356e-06,4.938566444207807e-06,-1.6461888147359356e-06,-1.6461888147359356e-06
B2_36,1744,53,0,False,False,-1.2346416110519518e-06,3.7039248331558553e-06,-1.2346416110519518e-06,-1.2346416110519518e-06
B2_36,1744,54,0,False,False,-9.259812082889638e-07,2.7779436248668916e-06,-9.259812082889638e-07,-9.259812082889638e-07
B2_36,1744,55,0,False,False,-6.944859062167229e-07,2.0834577186501687e-06,-6.944859062167229e-07,-6.944859062167229e-07
B2_36,1744,56,1,False,False,-5.208644296625422e-07,1.5625932889876265e-06,-5.208644296625422e-07,-5.208644296625422e-07
B2_36,1744,57,3,False,False,-3.9064832224690663e-07,1.17194496674072e-06,-3.9064832224690663e-07,-3.9064832224690663e-07
B2_36,1744,1,3,False,True,0.0,0.0,0.0,0.0
B2_36,1744,2,2,False,False,0.0,0.0,0.0,0.0
B2_36,1744,3,1,False,False,0.0,0.0,0.0,0.0
