lag,lagged_condition,user_id,n_after_previous_correct,errors_after_previous_correct,n_after_previous_error,errors_after_previous_error,shrunk_risk_after_previous_correct,shrunk_risk_after_previous_error,risk_difference,posterior_risk_difference_sd,raw_stable,log_odds_ratio,odds_ratio
2,congruent,7862,16046,874,304,31,0.0544431948587713,0.0926140754447903,0.03817088058601901,0.015197735957783993,True,0.5724893813109855,1.7726744259262033
2,congruent,8503,12522,1123,427,62,0.08947098410711969,0.1325543547621583,0.0430833706550386,0.015498555632513683,True,0.4415513268058944,1.555117844191783
2,incongruent,163,22554,1400,2227,140,0.0620317883834806,0.06243342748079969,0.00040163909731909253,0.005301998284202231,True,0.006882152121703733,1.006905888551948
2,incongruent,166,37443,1185,2072,103,0.03167503509573501,0.049641954503750724,0.017966919408015716,0.0047847800889543,True,0.46803643382427973,1.5968555811828586
2,incongruent,182,18232,479,882,27,0.02634650405400011,0.03175004225435062,0.005403538200350513,0.00581926654325661,True,0.19212367541389863,1.2118203800845957
2,incongruent,221,34599,954,1383,69,0.027609716851265512,0.04978245491822726,0.02217273806696175,0.005782967596488132,True,0.6125611370240218,1.8451510370175006
2,incongruent,335,38785,912,1408,46,0.02355364845754076,0.03331216819554977,0.009758519738009008,0.00473851730226494,True,0.35668619640165034,1.428587503608896
2,incongruent,522,17124,153,213,3,0.009078191295777064,0.021789606444839488,0.012711415149062424,0.008785803619916313,True,0.8884689678244682,2.431404242030595
2,incongruent,569,12626,1221,1128,121,0.09645660867216378,0.10405555868524773,0.007598950013083944,0.009220191778494312,True,0.08427744957644068,1.087930697850504
2,incongruent,677,14368,661,1157,102,0.046011313802676694,0.08602338546634287,0.04001207166366618,0.008208543546808788,True,0.6685786916047896,1.9514617196856057
2,incongruent,878,10803,798,841,92,0.07371259569157734,0.10501017525349678,0.031297579561919434,0.010488780857252118,True,0.38825577224195706,1.4744068484099928
2,incongruent,899,13849,208,376,8,0.015168248495380251,0.02508104811209269,0.00991279961671244,0.007517846003483479,True,0.5130246520490309,1.67033574653171
2,incongruent,984,15092,423,657,20,0.028110029435415358,0.03194942628179977,0.003839396846384409,0.006681231731008153,True,0.13198605939906072,1.1410924116424088
2,incongruent,1018,14279,1310,2579,227,0.09154531501802199,0.08703538980820534,-0.004509925209816648,0.005987545574678125,True,-0.05547139051993133,0.9460390889697308
2,incongruent,1054,13411,353,518,48,0.026421939651286294,0.08768818453564076,0.06126624488435446,0.011795087072550652,True,1.2645886242429407,3.541635493410044
2,incongruent,1127,13148,526,940,121,0.040042036730310634,0.12353971301209095,0.08349767628178031,0.010518847887552404,True,1.2176309472202096,3.3791728047486793
2,incongruent,1182,16571,327,473,16,0.01983984108317527,0.03544780777006921,0.015607966686893938,0.008044830970699803,True,0.5964213607533706,1.8156097482607145
2,incongruent,1354,15110,1013,1242,124,0.06695893634609927,0.09726979270416065,0.030310856358061383,0.00844388600121517,True,0.4064344219535885,1.501454675672874
2,incongruent,1369,14321,488,660,40,0.0341352448123702,0.05944065848975851,0.02530541367738831,0.008910871157896304,True,0.5811971328163339,1.7881778362875427
2,incongruent,1478,10984,732,1192,103,0.06653103800615277,0.08442243849416554,0.01789140048801277,0.00819218037710616,True,0.25751728195066903,1.293714168691566
2,incongruent,1488,12251,391,651,69,0.03199638940281846,0.10074725325200418,0.06875086384918572,0.011359756893357666,True,1.2206635523425526,3.389436055833885
2,incongruent,1744,13047,484,782,67,0.037147085797519165,0.0827832299506772,0.04563614415315804,0.009611030058283504,True,0.8498970084612032,2.3394059005046617
2,incongruent,1941,32585,1429,2772,264,0.04386153694963004,0.09415881728063875,0.05029728033100871,0.005598995525729575,True,0.8179838603104295,2.26592680418086
2,incongruent,2046,16443,397,779,36,0.024234305237615283,0.046305190343492585,0.022070885105877302,0.007331767322303712,True,0.67036363260548,1.9549480742633336
2,incongruent,2090,12233,663,1076,70,0.054162408121418204,0.06406574797727077,0.009903339855852566,0.007531025087505943,True,0.17844842255956683,1.1953612280109482
2,incongruent,2143,12369,330,553,17,0.026786425655692104,0.03247249083215766,0.005686065176465558,0.007275528729887814,True,0.19835774237672466,1.2193985463360135
2,incongruent,2317,15387,706,1274,73,0.04588928114801302,0.056827417217817526,0.010938136069804504,0.00654686129236929,True,0.22531778486239862,1.252720748634901
2,incongruent,2410,13892,515,889,82,0.03711919191732544,0.08922822183882148,0.05210902992149604,0.009367190210009906,True,0.932700524397239,2.541362931686803
2,incongruent,2553,13889,536,1014,39,0.03863222352910676,0.038993885277448286,0.00036166174834152687,0.006114794567416959,True,0.009694377188867787,1.0097415198799349
2,incongruent,2683,15189,713,1257,92,0.04694389719086356,0.07194156666583396,0.024997669474970396,0.007309998609559447,True,0.45348007735250917,1.5737795411008773
2,incongruent,2718,11817,394,789,65,0.033417684510250345,0.07975928193782812,0.04634159742757778,0.00941607529452371,True,0.9190590643878931,2.5069304197114217
2,incongruent,2918,80631,5711,9279,569,0.07081027114597908,0.06122605204969929,-0.009584219096279795,0.0026394339738464306,True,-0.15569304297089825,0.8558218505889531
2,incongruent,3288,12247,781,1511,147,0.06368572492895044,0.09525992749030997,0.031574202561359524,0.007715491364547802,True,0.4369522895143567,1.5479822203109852
2,incongruent,3403,11777,214,315,31,0.018329176916828303,0.08980075199924543,0.07147157508241714,0.014717520419479997,True,1.6646917042543166,5.284043950350732
2,incongruent,3471,10814,781,1333,130,0.0720752718455342,0.09522862302515339,0.023153351179619197,0.008232730268372101,True,0.3038378713511536,1.355049345959919
2,incongruent,3497,13110,685,1486,63,0.05222674721771346,0.04260344692383475,-0.009623300293878714,0.0054822313950396466,True,-0.21376198659540036,0.8075405676306099
2,incongruent,3605,12566,178,308,23,0.014333797029362343,0.06998614274677585,0.05565234571741351,0.013251751681093538,True,1.6437953587409688,5.174772406380717
2,incongruent,3875,38796,2203,4295,348,0.056768787578562165,0.08053100561328484,0.023762218034722678,0.004284949163656683,True,0.37517073026887404,1.4552398469004801
2,incongruent,3988,17661,807,1398,67,0.04570015720479148,0.047903725314042855,0.002203568109251375,0.005799559110549116,True,0.049403300444563314,1.05064399049568
2,incongruent,4193,25346,1045,1536,168,0.041244996750069964,0.10689635895405893,0.06565136220398896,0.00782219135429054,True,1.0232628802725707,2.7822581447738357
2,incongruent,4275,14667,440,698,26,0.030075050601623035,0.038104231623239455,0.00802918102161642,0.007072200717625585,True,0.24494199865320043,1.277547211597038
2,incongruent,4344,13405,606,1036,61,0.04521755848431757,0.058213690040436805,0.012996131556119235,0.00728009621945314,True,0.26634018062119136,1.3051789797720763
2,incongruent,4398,14156,410,751,22,0.02904610331306145,0.03071847695634118,0.0016723736432797329,0.006202509798870038,True,0.057703879521628476,1.0594012388560279
2,incongruent,4431,19222,1276,2769,260,0.0663193462480081,0.09284660418459284,0.02652725793658474,0.005738482885044975,True,0.3652899678515391,1.4409317714673109
2,incongruent,4484,25805,314,354,6,0.01225543678732158,0.021616564904144354,0.009361128116822775,0.007137322078965242,True,0.5770127280205308,1.7807110093816605
2,incongruent,4790,12421,699,1167,87,0.05623028394787658,0.07313955141705665,0.01690926746918007,0.007698954214289293,True,0.2809929856394522,1.3244443137727329
2,incongruent,4969,18228,849,1322,113,0.04657966709334431,0.08371904439506943,0.03713937730172512,0.007598257302421267,True,0.626035197310038,1.8701809620048084
2,incongruent,5058,27649,2598,4264,492,0.09385611125857961,0.1143793988761562,0.020523287617576588,0.005144726989681172,True,0.22066757233266454,1.246908854657698
2,incongruent,5119,14704,305,414,19,0.020858324614677366,0.04609891047766003,0.025240585862982664,0.00965311886508837,True,0.8191525452979902,2.268576506852099
2,incongruent,5256,11548,672,1444,125,0.058132540520084736,0.08490356366386385,0.02677102314377912,0.007496792235361499,True,0.40762559126779685,1.5032442280275384
2,incongruent,5295,18865,494,836,36,0.026257892111698725,0.043372587504697954,0.01711469539299923,0.006884776498873337,True,0.5195935267857075,1.681344089447462
2,incongruent,5336,13143,100,147,4,0.007801618474383263,0.0333436540836547,0.025542035609271437,0.012353545395854178,True,1.4786162810762784,4.386871282448455
2,incongruent,5356,15125,951,1408,180,0.06281091418120914,0.12434365302582058,0.06153273884461144,0.008820040812626394,True,0.7508316217239319,2.1187612920720134
2,incongruent,5383,13050,899,1496,139,0.06878411369120546,0.09104773227316704,0.022263618581961575,0.00760916274792583,True,0.3046096416717732,1.356095536485576
2,incongruent,5402,17675,729,1480,133,0.041267003045231065,0.08810525636025224,0.04683825331502117,0.007364194660004875,True,0.8085570190305429,2.2446666373956967
2,incongruent,5573,66374,3790,6916,417,0.057091349520469535,0.06017693744499557,0.003085587924526033,0.002985229635095097,True,0.055914352364411446,1.0575071068744977
2,incongruent,5675,77528,2619,4295,229,0.033792601078111974,0.05323128001620111,0.019438678938089135,0.00346119251337154,True,0.4747279886467335,1.6075768588510864
2,incongruent,5886,11407,988,1877,234,0.08639478222517231,0.1221194732995283,0.03572469107435598,0.007879329767364402,True,0.3859606119155703,1.471026728748647
2,incongruent,6003,12034,318,430,35,0.026536256796460482,0.0769933557866174,0.050457098990156914,0.0120704684128921,True,1.1184312981492792,3.0600501298966862
2,incongruent,6181,12942,349,527,35,0.02706717092689458,0.06435693299887711,0.037289762071982535,0.010185099168568867,True,0.9052040583781906,2.4724363929455913
2,incongruent,6194,20342,214,231,5,0.010635887664586351,0.027239396424776716,0.016603508760190365,0.00948833133532928,True,0.9573548254044257,2.6047972091623595
2,incongruent,6474,15195,1762,3845,573,0.1156716701521299,0.14736081835747092,0.03168914820534102,0.006231976276916901,True,0.2786203265864753,1.3213055840217347
2,incongruent,6519,15776,800,1298,117,0.05069666639220723,0.08813106853975076,0.03743440214754353,0.007873907007930631,True,0.5931970831092994,1.809765145713063
2,incongruent,6591,18283,758,981,71,0.04148009828019512,0.07084672675815187,0.029366628477956756,0.00806836047467838,True,0.5664216258919037,1.7619508380277404
2,incongruent,6609,15823,86,92,0,0.005604331536654454,0.019460021289403363,0.01385568975274891,0.011039647753321209,True,1.2588541489767557,3.521384193057363
2,incongruent,6786,13220,789,1569,123,0.05962323347098922,0.07717986183048658,0.017556628359497367,0.006914342959317756,True,0.27693950589160155,1.3190865716552345
2,incongruent,6858,16544,601,1032,52,0.036370150289658475,0.05021460256677555,0.013844452277117072,0.006751692474155798,True,0.33702866685676636,1.4007792191002038
2,incongruent,6946,13476,797,1531,183,0.05908678310026734,0.11663573500391476,0.05754895190364742,0.008286209562632305,True,0.7431617032488136,2.102572727539869
2,incongruent,7097,12131,843,1490,180,0.0693755519637692,0.1177824816545897,0.0484069296908205,0.008492111888431257,True,0.5827221845664234,1.790906980540404
2,incongruent,7109,14171,126,177,11,0.009064696328560759,0.058236757781189724,0.049172061452628965,0.015074719505145414,True,1.9110247286118867,6.7600124286568395
2,incongruent,7332,15414,876,1733,142,0.05679254973970101,0.080709321217446,0.023916771477744993,0.006687726779039131,True,0.3771327993550013,1.4580979309792919
2,incongruent,7522,17101,637,1126,58,0.03728723794606852,0.051290071318083275,0.014002833372014752,0.0065533545953958905,True,0.33349807130968623,1.3958423543912954
2,incongruent,7643,13642,1274,1979,247,0.09317338564981026,0.12238565483946375,0.029212269189653486,0.007662332335427663,True,0.3054590581954755,1.3572479157977129
2,incongruent,7652,20381,1203,2018,202,0.05898924162143589,0.09847950398047833,0.03949026235904245,0.006733230843804756,True,0.5553651578236636,1.7425771843025744
2,incongruent,7735,20604,655,1162,144,0.03183837518711666,0.11992980217588138,0.08809142698876472,0.00935468647462277,True,1.4216316272025011,4.143876188434218
2,incongruent,7862,15150,731,1295,132,0.04824735376392241,0.09936299575534768,0.05111564199142527,0.008295699213632825,True,0.7776416664276455,2.1763336878390382
2,incongruent,8503,10966,966,1829,255,0.08785444427726909,0.1363093712620615,0.04845492698479241,0.008332046744790354,True,0.4938306300976074,1.6385810109842371
3,all,163,46490,2844,2742,170,0.06115629784450269,0.06167867143697356,0.0005223735924708706,0.00467461919391704,True,0.009061898354175923,1.0091030816607145
3,all,166,75486,2569,2451,126,0.034044567328281095,0.05131972906957485,0.017275161741293753,0.004448230509049917,True,0.4284506573752007,1.5348776290538166
3,all,182,36948,1001,956,22,0.027128127042828173,0.0245744451387621,-0.002553681904066074,0.004918669182751401,True,-0.10148545165572331,0.9034943235930786
3,all,221,69111,1952,1880,115,0.028262614719088128,0.06073572004869449,0.032473105329606365,0.005452415253778432,True,0.7989807973067791,2.223273806708841
3,all,335,77592,1931,1673,68,0.024905557503182997,0.04091415061303483,0.01600859310985183,0.004784564026163382,True,0.5129387523391604,1.6701922713380235
3,all,522,34037,304,262,2,0.009004547671021025,0.015536373852330015,0.00653182618130899,0.0068594747236628935,True,0.5520672228525099,1.736839744119053
3,all,569,24267,2359,2113,256,0.09708086668864599,0.11900651267535584,0.021925645986709846,0.007193252335330886,True,0.22821667408818636,1.2563575160621798
3,all,677,29140,1397,1398,103,0.047940991518379494,0.07255242598710367,0.024611434468724172,0.006896386174993503,True,0.4405292539834824,1.5535292124945226
3,all,878,21551,1532,1293,137,0.07101880472747782,0.10322424384309686,0.032205439115619044,0.008439420714126938,True,0.40924170816539096,1.5056756105956937
3,all,899,27596,414,380,12,0.015078264762425237,0.03393479410114453,0.018856529338719293,0.008615496248575565,True,0.8305174240736171,2.2945056656342717
3,all,984,29982,851,745,19,0.0284252943008462,0.027275965033705024,-0.0011493292671411748,0.0058034037621321425,True,-0.04245573643516609,0.9584328882383372
3,all,1018,30313,2894,2997,316,0.0953706542372838,0.10423894796347144,0.008868293726187637,0.005773684455663168,True,0.09876651946172021,1.1038085516556948
3,all,1054,26905,777,748,63,0.02892455975419564,0.08137031618448205,0.052445756430286414,0.0096435130307739,True,1.0898405608181374,2.973799894540583
3,all,1127,26687,1201,1122,124,0.04501021895760329,0.10714651426721726,0.06213629530961397,0.009066959566807203,True,0.9345857803735713,2.5461585704247063
3,all,1182,32822,647,547,19,0.019767237172229498,0.03611670766279322,0.016349470490563723,0.007581759949167343,True,0.6195495308069625,1.8580908406122563
3,all,1354,29928,2029,2000,210,0.06775377018591146,0.10323415701329768,0.03548038682738622,0.006851272644310152,True,0.4599218618839567,1.5839502132733285
3,all,1369,28387,921,884,59,0.03247924063364203,0.06547553179891755,0.03299629116527552,0.008098726292937179,True,0.7357744486438067,2.087097716772785
3,all,1478,22593,1529,1518,136,0.06762020830262636,0.0879099086048668,0.02028970030224045,0.0073101421727071155,True,0.28440711033533894,1.328973859630106
3,all,1488,24674,810,796,89,0.03286712432101094,0.10706483278497991,0.07419770846396898,0.010598877523155487,True,1.2607835865222081,3.528185042728949
3,all,1744,25984,1008,956,64,0.038815557038341414,0.06575572304688641,0.026940166008545,0.007849054414227506,True,0.5555539651302701,1.7429062266691204
3,all,1941,67003,3008,3005,254,0.0448964222909187,0.0837644124494988,0.0388679901585801,0.005063562026238392,True,0.665196404670712,1.9448724658639933
3,all,2046,33218,842,821,34,0.025391083206503833,0.04188474032003342,0.016493657113529587,0.006785537541937387,True,0.5175917062243216,1.677981706844592
3,all,2090,24491,1381,1311,94,0.05636610545646221,0.07059739200487426,0.014231286548412055,0.0070607592828183146,True,0.24032143720165733,1.2716578427718532
3,all,2143,24950,675,638,28,0.027107469243200864,0.04425680573464732,0.017149336491446454,0.00782512132500796,True,0.5079842267344468,1.6619377265272697
3,all,2317,31778,1531,1532,69,0.04817752479325539,0.045155629479271465,-0.003021895313983926,0.005332972369887682,True,-0.06794748831192132,0.9343095344599098
3,all,2410,28008,1007,1022,112,0.03598130850170813,0.10596282226370304,0.0699815137619949,0.009401998774920263,True,1.1554520276945048,3.1754584883367687
3,all,2553,28132,1166,1152,59,0.04146219126366134,0.0510436560344467,0.009581464770785364,0.006419867219524627,True,0.21794552118700095,1.2435193203171702
3,all,2683,31302,1534,1369,107,0.04900429901520997,0.07681238941254917,0.027808090397339197,0.007137261479702346,True,0.479134984777271,1.6146770776745527
3,all,2718,23846,924,856,72,0.03877321726028055,0.08160078715656803,0.04282756989628748,0.00910711681232291,True,0.7896873758306295,2.2027076989403964
3,all,2918,164824,11603,11792,800,0.07038760485315661,0.06773541440875748,-0.0026521904443991273,0.0023922014861992094,True,-0.041256973789733475,0.9595825107074771
3,all,3288,25078,1636,1743,152,0.06519253720663147,0.08581805552593673,0.020625518319305258,0.006768975190683447,True,0.2971953896778765,1.3460782835572915
3,all,3403,23463,445,375,36,0.01904472629814117,0.08900593603004915,0.06996120973190798,0.01360608189281144,True,1.6159033206512898,5.03243177042881
3,all,3471,22324,1597,1556,182,0.07147005172032064,0.11424482167800605,0.04277476995768541,0.00808671099510984,True,0.5162272441312727,1.6756937256995161
3,all,3497,27320,1532,1553,88,0.056057175091257835,0.0563201694581431,0.00026299436688526773,0.005897691803382839,True,0.004959218453980618,1.0049715357307558
3,all,3605,24853,372,359,23,0.015052566531636493,0.061632024817782065,0.04657945828614557,0.011706114499182105,True,1.4580792115308134,4.297696629115605
3,all,3875,79631,4809,4865,365,0.06038108033813429,0.0746747615135384,0.01429368117540411,0.0038377266595250683,True,0.22779545756559783,1.2558284289560744
3,all,3988,36499,1659,1534,63,0.045457659946168794,0.041344136929557296,-0.004113523016611498,0.005096647154184814,True,-0.09915088215055068,0.9056060579252059
3,all,4193,50371,2151,1952,229,0.04270978672393647,0.1151174181640266,0.07240763144009013,0.007163591829750945,True,1.0701761820565783,2.9158931827825265
3,all,4275,29342,932,836,44,0.03179850350990238,0.05229915025548389,0.020500646745581504,0.007487599562196952,True,0.518962224223456,1.6802829875891696
3,all,4344,27145,1227,1146,70,0.04520814402961665,0.060388593753914886,0.015180449724298238,0.006960337070711181,True,0.3055499664000392,1.3573713063774089
3,all,4398,28672,881,867,32,0.030765126363017935,0.03766648003630176,0.006901353673283827,0.0063194155010054725,True,0.20953467294046613,1.233104129715684
3,all,4431,41121,2907,2965,240,0.07065852667927705,0.08024845267784671,0.009589925998569657,0.005094567972066001,True,0.13764135549774803,1.1475639089752099
3,all,4484,50632,641,424,7,0.012704444545471918,0.02062595060079417,0.00792150605532225,0.006447273237526992,True,0.492653924842382,1.6366540180711917
3,all,4790,25324,1500,1523,114,0.059203956884638156,0.07376924491500686,0.014565288030368703,0.006724905147453001,True,0.23555650236013115,1.2656128893522636
3,all,4969,36961,1755,1630,96,0.04748328593662723,0.058482863947140216,0.01099957801051299,0.005805957600555519,True,0.2199711189357929,1.246040743084999
3,all,5058,56753,5376,5285,618,0.09467367655414123,0.11611083067948848,0.021437154125347246,0.004548840665875885,True,0.22807295339493772,1.2561769644638145
3,all,5119,29342,618,515,15,0.021120367365963753,0.031203321837204128,0.010082954471240375,0.0072686913196850925,True,0.40064062763420827,1.4927807079585917
3,all,5256,23720,1469,1543,146,0.06189330548304254,0.09276543469928461,0.03087212921624207,0.007401577023048571,True,0.4381247321978021,1.5497982051003079
3,all,5295,37765,1042,964,26,0.02762606194714121,0.0282746834921729,0.0006486215450316919,0.005235846266423945,True,0.023874499476447042,1.0241617769856002
3,all,5336,26008,217,167,1,0.008440626456859127,0.01759784994110158,0.009157223484242454,0.008653162402122966,True,0.7439982842879518,2.104332435983867
3,all,5356,30191,2026,1887,231,0.06706564182714328,0.11997811060106948,0.052912468773926205,0.00749407058253383,True,0.6400255071882561,1.8965292538167102
3,all,5383,27046,1909,1769,161,0.07053011457012022,0.08951100166693853,0.018980887096818305,0.0068453387724908546,True,0.2589543577136171,1.2955746704884046
3,all,5402,35829,1571,1624,123,0.04385446270076686,0.0746871451272222,0.030832682426455343,0.006487540476307777,True,0.5652097403936307,1.759816848695004
3,all,5573,136334,7898,7758,542,0.05792658180684311,0.06968439085852723,0.011757809051684123,0.0029473917510559992,True,0.19735928431573102,1.218181635646101
3,all,5675,157899,5344,5076,274,0.033850123373822615,0.053904557662693545,0.02005443428887093,0.0031823407739753323,True,0.4862479075983148,1.6262030943472234
3,all,5886,24004,2097,2094,229,0.08725583336928612,0.10754208203025205,0.020286248660965928,0.006911270404660593,True,0.23151408248997285,1.2605070775309022
3,all,6003,23949,603,492,43,0.025239079381156982,0.08286488255438022,0.057625803173223245,0.011725862287184611,True,1.2497552204880424,3.489488697573074
3,all,6181,25995,718,633,38,0.027670528519630533,0.05892399433568775,0.031253465816057216,0.008971624390881353,True,0.7885512893568065,2.200206653488805
3,all,6194,39877,434,333,11,0.010942748326571257,0.035433821336273603,0.024491073009702345,0.00928287171002028,True,1.2000635593395605,3.3203279538818493
3,all,6474,32582,3815,4431,851,0.11695389737452587,0.19000792708621494,0.07305402971168908,0.006115214086434515,True,0.5716389246892184,1.7711674841075893
3,all,6519,31684,1714,1557,107,0.05408433437672636,0.06790320370693856,0.013818869330212195,0.006374591626340543,True,0.24225538886551945,1.2741195472141804
3,all,6591,36234,1467,1186,74,0.04049996777502824,0.061656279508747726,0.021156311733719485,0.0068790827596399455,True,0.44256993078320894,1.5567027004464806
3,all,6609,30672,164,103,2,0.005435439066720702,0.03033904451496122,0.024903605448240516,0.013244270865126567,True,1.7448537126832067,5.7250639099223415
3,all,6786,27401,1692,1645,134,0.061717471570074296,0.08020629499208322,0.018488823422008922,0.0067270818133356265,True,0.28193663790444523,1.325694718530134
3,all,6858,33456,1223,1162,44,0.03657718863996317,0.03839117390154837,0.001813985261585202,0.005580468293139895,True,0.050287431560899876,1.051573308298726
3,all,6946,27856,1764,1731,177,0.0632904922626112,0.10032030814632102,0.03702981588370982,0.007237445952855697,True,0.5009674402420621,1.6503170818068236
3,all,7097,24914,1801,1871,248,0.07222642357178104,0.12975630908295435,0.057529885511173315,0.007811049152761101,True,0.6498666245554494,1.915285359941301
3,all,7109,27863,262,216,18,0.009491321591642317,0.07525703154030638,0.06576570994866407,0.015751349075610585,True,2.139234278013788,8.49293191372569
3,all,7332,32089,1880,1899,122,0.058565918620837834,0.06371400631688316,0.005148087696045328,0.005664855869667023,True,0.08973483646840918,1.0938841870511937
3,all,7522,34556,1351,1323,65,0.03911229535145671,0.049076316861039054,0.009964021509582345,0.005891586109171323,True,0.2373634360492307,1.2679018352833646
3,all,7643,28179,2551,2384,316,0.09043209913007937,0.13034253589775638,0.03991043676767701,0.0070142783957621024,True,0.41043683132517916,1.5074761541103596
3,all,7652,41642,2577,2564,270,0.06186329003104435,0.10390996215515746,0.042046672124113116,0.006067178818747126,True,0.5644526127311207,1.7584849469513582
3,all,7735,41388,1433,1502,200,0.03464409758365995,0.12967972474878578,0.09503562716512583,0.008534464632885739,True,1.4235759554255751,4.151941081719412
3,all,7862,30391,1594,1525,130,0.052440297226607945,0.08374636857081315,0.031306071344205204,0.007063629342567355,True,0.5017142118607754,1.6515499520443517
3,all,8503,22998,2109,2192,249,0.09158242618595941,0.11173595407216391,0.020153527886204503,0.006898144262094307,True,0.22133424368789312,1.2477404102300207
3,congruent,163,24369,1539,572,33,0.06311415229329824,0.05671122171974761,-0.006402930573550632,0.0092948625547556,True,-0.11378394484265275,0.8924507536421861
3,congruent,166,38658,1362,447,21,0.03525306513998455,0.04710120994906463,0.011848144809080079,0.009409197610090477,True,0.30210333650833565,1.3527010028858273
3,congruent,182,18979,500,93,2,0.02641755704945781,0.03228857302258331,0.005871015973125501,0.014108880818092842,True,0.20673314056210135,1.2296543831150912
3,congruent,221,35139,1013,535,33,0.02886314921642299,0.0602140201048191,0.03135087088839611,0.009752117780611226,True,0.768154777422966,2.1557846789079633
3,congruent,335,39467,1000,311,19,0.025374252619088006,0.058848672565213644,0.03347441994612564,0.012161904289494787,True,0.8761838999782072,2.401717004193769
3,congruent,522,17268,151,52,1,0.00888935116037491,0.035079269359504055,0.026189918199129143,0.017021030449708898,True,1.3995365061925766,4.053320842287117
3,congruent,569,12134,1171,1056,121,0.09625075982221712,0.1107733858364308,0.014522626014213683,0.009746682987342152,True,0.1567294986631098,1.1696791713241972
3,congruent,677,15063,731,279,13,0.04852704843755333,0.04684760450607327,-0.0016794439314800624,0.011525714034749274,True,-0.0369850090117021,0.9636905819150053
3,congruent,878,11078,761,501,53,0.06857546816625644,0.09923300883690002,0.03065754067064358,0.012792438891536851,True,0.403004401511041,1.4963134776893812
3,congruent,899,13998,208,20,1,0.015009955303734154,0.048436491757613324,0.03342653645387917,0.0233031824865961,True,1.2060649280060178,3.3403143789927485
3,congruent,984,15402,454,118,1,0.029553175642664097,0.022360988100227717,-0.00719218754243638,0.011013048387547388,True,-0.2862572513048085,0.7510693775151649
3,congruent,1018,16310,1595,502,55,0.0975978206221906,0.10259101902162895,0.004993198399438348,0.01295149318909989,True,0.05544382608755605,1.0570096390377746
3,congruent,1054,13746,410,249,19,0.02991089068047498,0.07050412073656306,0.04059323005608809,0.014518241012591939,True,0.9001940660776686,2.4600804830046963
3,congruent,1127,13755,608,219,28,0.04421946831282806,0.10977467053040402,0.06555520221757596,0.018630871709431764,True,0.9803183709203873,2.665304662364523
3,congruent,1182,16669,322,90,5,0.0194268700318674,0.0523929112959614,0.032966041264094,0.017926667132399567,True,1.0263114148767816,2.7907528966997512
3,congruent,1354,15111,1013,809,86,0.06695670052928206,0.10202352724062402,0.03506682671134197,0.010437153445322157,True,0.4594650364667978,1.5832267898080852
3,congruent,1369,14342,460,253,20,0.03214419767406166,0.07276876953392378,0.04062457185986212,0.014639456934053338,True,0.8599350531732748,2.363007218901602
3,congruent,1478,11798,812,352,37,0.06871251566946295,0.09631434083863945,0.027601825169176503,0.014632096723085922,True,0.3677723076098056,1.4445130968867979
3,congruent,1488,12684,419,179,32,0.033108665941948286,0.14429984361739304,0.11119117767544476,0.022549581239232404,True,1.5942644076623682,4.924705164039261
3,congruent,1744,13252,523,212,18,0.0395065349652423,0.07633173400085347,0.03682519903561117,0.016041956648967334,True,0.6977168531079734,2.0091602588474493
3,congruent,1941,35015,1643,297,29,0.04692461943869757,0.08882842877279488,0.04190380933409731,0.014994527039912225,True,0.6831270564747443,1.9800598202048674
3,congruent,2046,17073,439,61,5,0.025796204910107857,0.06454420996528065,0.0387480050551728,0.02192049347537907,True,0.9577096606999622,2.605721647151799
3,congruent,2090,12497,713,271,26,0.057007270541217916,0.0867675956687471,0.029760325127529186,0.015494573587773864,True,0.4521225913114879,1.5716446067418326
3,congruent,2143,12778,339,98,5,0.02663678011176685,0.04980624051762862,0.02316946040586177,0.017096464614637624,True,0.6499387064263904,1.915423422269267
3,congruent,2317,16642,808,284,13,0.048549542728506194,0.04617458346897193,-0.002374959259534265,0.011355472574366119,True,-0.05264830659335429,0.9487136101382924
3,congruent,2410,14462,535,159,30,0.03704179522125288,0.14827221703141996,0.11123042181016708,0.023793682821283156,True,1.5097460504583229,4.525581379056656
3,congruent,2553,14461,605,158,10,0.041863609368809465,0.058865997858498796,0.01700238848968933,0.015847749820483658,True,0.35875130455373805,1.4315407396349171
3,congruent,2683,16355,813,164,15,0.04970269901162004,0.07924317138192774,0.0295404723703077,0.017928749355662077,True,0.4980409182029226,1.6454944527024904
3,congruent,2718,12246,512,97,13,0.04184150503321941,0.09979271917235348,0.05795121413913407,0.023614664923165454,True,0.9315945952515099,2.5385539179221754
3,congruent,2918,85730,6108,2733,204,0.07122954706634244,0.07403205213530117,0.0028025050689587383,0.005027012513993658,True,0.04161241445010333,1.0424903462437516
3,congruent,3288,13013,889,259,24,0.0682165542974746,0.08379957369392825,0.015583019396453651,0.015549853968952714,True,0.2226059398011988,1.2493281662177058
3,congruent,3403,11942,205,79,10,0.01733049303810315,0.09137735426725738,0.07404686122915423,0.02403829500453719,True,1.740873107585653,5.702319988655008
3,congruent,3471,11745,838,273,44,0.07122260659540532,0.13965889057998698,0.06843628398458167,0.019001197071071417,True,0.749932818327361,2.1168577977878846
3,congruent,3497,14398,820,96,8,0.056912482991900507,0.06917401600924887,0.012261533017348364,0.020088405823877817,True,0.2081973376336772,1.2314561582169146
