sample_row_id,trial_id,analysis_group,congruency,rt,source
591,75,young_20_29,incongruent,0.7992724776268005,WR2
592,18847,young_20_29,incongruent,0.7242586612701416,WR2
593,82201,young_20_29,congruent,0.495266318321228,WR2
594,150175,young_20_29,incongruent,0.8030473589897156,WR2
595,20547,young_20_29,incongruent,0.9298146963119508,WR2
596,121428,young_20_29,incongruent,0.8771933913230896,WR2
597,123489,young_20_29,congruent,0.6580613851547241,WR2
598,197,young_20_29,incongruent,0.8092835545539856,WR2
599,87566,young_20_29,congruent,0.6252896785736084,WR2
600,90873,young_20_29,congruent,0.4568251669406891,WR2
601,158427,young_20_29,incongruent,1.1737464666366575,WR2
602,130859,young_20_29,incongruent,0.8204406499862671,WR2
603,5284,young_20_29,incongruent,0.7564821839332581,WR2
604,179127,young_20_29,incongruent,0.4950315952301025,WR2
605,111622,young_20_29,congruent,0.5024758577346802,WR2
606,3487,young_20_29,incongruent,0.6887591481208801,WR2
607,72911,young_20_29,congruent,0.6749938726425171,WR2
608,45482,young_20_29,incongruent,0.8398327827453613,WR2
609,32604,young_20_29,incongruent,0.9145835638046264,WR2
610,63956,young_20_29,congruent,0.4824447929859161,WR2
611,140727,young_20_29,congruent,0.4858956634998321,WR2
612,76083,young_20_29,congruent,0.7441449165344238,WR2
613,86511,young_20_29,congruent,0.741828978061676,WR2
614,5291,young_20_29,incongruent,0.5752353668212891,WR2
615,151095,young_20_29,congruent,0.5626834034919739,WR2
616,3586,young_20_29,incongruent,0.7349514961242676,WR2
617,17399,young_20_29,congruent,0.5379396080970764,WR2
618,107816,young_20_29,congruent,0.558259129524231,WR2
619,15852,young_20_29,congruent,0.4804312586784363,WR2
620,134695,young_20_29,incongruent,0.730224609375,WR2
621,27928,young_20_29,congruent,0.5945455431938171,WR2
622,21134,young_20_29,congruent,0.4704865217208862,WR2
623,17529,young_20_29,incongruent,0.9908759593963624,WR2
624,34517,young_20_29,incongruent,0.573869526386261,WR2
625,137684,young_20_29,incongruent,0.6273695230484009,WR2
626,21333,young_20_29,congruent,0.622610867023468,WR2
627,51682,young_20_29,incongruent,0.8049659132957458,WR2
628,52007,young_20_29,incongruent,0.8750677108764648,WR2
629,92707,young_20_29,congruent,0.5631065368652344,WR2
630,11303,young_20_29,congruent,0.4891171753406524,WR2
631,80991,young_20_29,incongruent,0.9012345671653748,WR2
632,23950,young_20_29,congruent,0.5352134108543396,WR2
633,77414,young_20_29,congruent,0.39626345038414,WR2
634,18544,young_20_29,congruent,0.5029551386833191,WR2
635,162033,young_20_29,congruent,0.6631562113761902,WR2
636,121778,young_20_29,congruent,0.4742771983146667,WR2
637,25684,young_20_29,congruent,0.429077684879303,WR2
638,65239,young_20_29,congruent,0.7527889013290405,WR2
639,26035,young_20_29,incongruent,0.8351059556007385,WR2
640,29967,young_20_29,congruent,0.402473121881485,WR2
641,74603,young_20_29,incongruent,0.7926952242851257,WR2
642,58335,young_20_29,incongruent,0.7286484241485596,WR2
643,170636,young_20_29,incongruent,1.3443398475646973,WR2
644,127969,young_20_29,congruent,0.4276406466960907,WR2
645,62773,young_20_29,incongruent,1.0770319700241089,WR2
646,28247,young_20_29,congruent,0.561764121055603,WR2
647,22085,young_20_29,congruent,0.5480750799179077,WR2
648,93231,young_20_29,congruent,0.6250013113021851,WR2
649,22600,young_20_29,congruent,0.8339412212371826,WR2
650,10311,young_20_29,incongruent,0.541932225227356,WR2
651,77243,young_20_29,congruent,0.6087934374809265,WR2
652,17920,young_20_29,incongruent,1.1435109376907349,WR2
653,49994,young_20_29,incongruent,0.4444015026092529,WR2
654,26632,young_20_29,incongruent,1.0744976997375488,WR2
655,167503,young_20_29,congruent,0.5762156844139099,WR2
656,67432,young_20_29,congruent,0.7430644035339355,WR2
657,75133,young_20_29,congruent,0.6863535046577454,WR2
658,4825,young_20_29,congruent,0.565250813961029,WR2
659,15642,young_20_29,incongruent,1.0434021949768066,WR2
660,142174,young_20_29,congruent,0.7703272700309753,WR2
661,18293,young_20_29,incongruent,0.6965572834014893,WR2
662,24594,young_20_29,congruent,0.4416176080703735,WR2
663,8144,young_20_29,congruent,0.397424966096878,WR2
664,107997,young_20_29,incongruent,0.9031057953834534,WR2
665,27479,young_20_29,incongruent,0.7457947731018066,WR2
666,23368,young_20_29,incongruent,0.5841080546379089,WR2
667,20683,young_20_29,incongruent,0.8248873353004456,WR2
668,3743,young_20_29,congruent,0.5456126928329468,WR2
669,17602,young_20_29,incongruent,0.7691435813903809,WR2
670,24054,young_20_29,congruent,0.4825914204120636,WR2
671,63798,young_20_29,congruent,0.7722023129463196,WR2
672,151795,young_20_29,incongruent,0.7792370915412903,WR2
673,17839,young_20_29,incongruent,0.8575897812843323,WR2
674,82496,young_20_29,incongruent,0.9848337173461914,WR2
675,27677,young_20_29,congruent,0.6036310791969299,WR2
676,149190,young_20_29,incongruent,0.9291938543319702,WR2
677,19783,young_20_29,incongruent,0.5671849846839905,WR2
678,29891,young_20_29,incongruent,0.8185850381851196,WR2
679,3415,young_20_29,congruent,0.5448499321937561,WR2
680,59598,young_20_29,congruent,0.3257635533809662,WR2
681,10115,young_20_29,congruent,0.5415487289428711,WR2
682,67756,young_20_29,congruent,0.6715949177742004,WR2
683,87479,young_20_29,congruent,0.4807951152324676,WR2
684,14981,young_20_29,incongruent,0.598486065864563,WR2
685,10170,young_20_29,incongruent,0.8331800103187561,WR2
686,120743,young_20_29,congruent,0.8899999856948853,WR2
687,39584,young_20_29,congruent,0.4150079786777496,WR2
688,15412,young_20_29,congruent,0.5870139598846436,WR2
689,125936,young_20_29,incongruent,1.0366921424865725,WR2
690,106588,young_20_29,incongruent,0.7091330885887146,WR2
691,151431,young_20_29,incongruent,0.5616868138313293,WR2
692,184638,young_20_29,congruent,0.4504622519016266,WR2
693,104651,young_20_29,incongruent,0.5260063409805298,WR2
694,20917,young_20_29,incongruent,0.6455754637718201,WR2
695,21948,young_20_29,incongruent,0.7901374697685242,WR2
696,5534,young_20_29,incongruent,0.8071644902229309,WR2
697,126840,young_20_29,incongruent,1.1316980123519895,WR2
698,18192,young_20_29,incongruent,0.7920437455177307,WR2
699,2317,young_20_29,congruent,0.4983470439910888,WR2
700,188399,young_20_29,incongruent,0.6556332111358643,WR2
701,6529,young_20_29,incongruent,1.0214614868164062,WR2
702,92430,young_20_29,congruent,0.6358418464660645,WR2
703,29289,young_20_29,incongruent,1.0355608463287354,WR2
704,113345,young_20_29,congruent,0.7019146084785461,WR2
705,2109,young_20_29,congruent,0.6801419258117676,WR2
706,271,young_20_29,congruent,0.5665581226348877,WR2
707,4381,young_20_29,incongruent,0.9526916742324828,WR2
708,27921,young_20_29,congruent,0.7047728896141052,WR2
709,9364,young_20_29,incongruent,0.5726392865180969,WR2
710,10716,young_20_29,congruent,0.8209062218666077,WR2
711,34031,young_20_29,congruent,0.5118154883384705,WR2
712,16057,young_20_29,congruent,0.7181385159492493,WR2
713,137193,young_20_29,congruent,0.4823265075683594,WR2
714,180555,young_20_29,incongruent,0.642162024974823,WR2
715,22662,young_20_29,congruent,0.6835058927536011,WR2
716,39307,young_20_29,incongruent,0.7458066344261169,WR2
717,154113,young_20_29,congruent,0.7127495408058167,WR2
718,75629,young_20_29,congruent,0.5849779844284058,WR2
719,5465,young_20_29,congruent,0.5782396197319031,WR2
720,14303,young_20_29,incongruent,0.6848857402801514,WR2
721,3605,young_20_29,incongruent,0.900931715965271,WR2
722,26248,young_20_29,congruent,0.5230387449264526,WR2
723,66510,young_20_29,incongruent,1.0586678981781006,WR2
724,90738,young_20_29,incongruent,0.7304930090904236,WR2
725,25974,young_20_29,incongruent,1.1255098581314087,WR2
726,29447,young_20_29,incongruent,0.4672194123268127,WR2
727,135355,young_20_29,congruent,0.5919356942176819,WR2
728,128098,young_20_29,incongruent,0.8130950927734375,WR2
729,10529,young_20_29,congruent,0.518605649471283,WR2
730,11120,young_20_29,congruent,0.584204912185669,WR2
731,4457,young_20_29,congruent,0.4887094795703888,WR2
732,44221,young_20_29,congruent,0.664563775062561,WR2
733,30827,young_20_29,congruent,0.5132007002830505,WR2
734,178421,young_20_29,incongruent,0.5771059989929199,WR2
735,15714,young_20_29,incongruent,0.5719033479690552,WR2
736,127640,young_20_29,congruent,0.5675737261772156,WR2
737,25924,young_20_29,congruent,0.7268465161323547,WR2
738,7262,young_20_29,congruent,0.7013811469078064,WR2
739,28488,young_20_29,incongruent,0.642407238483429,WR2
740,10477,young_20_29,incongruent,0.7691981196403503,WR2
741,12375,young_20_29,congruent,0.466472178697586,WR2
742,26920,young_20_29,congruent,0.4951260387897491,WR2
743,151482,young_20_29,incongruent,0.7310835123062134,WR2
744,22652,young_20_29,incongruent,0.7735511660575867,WR2
745,16768,young_20_29,incongruent,1.009230136871338,WR2
746,5325,young_20_29,congruent,0.7389929294586182,WR2
747,33306,young_20_29,incongruent,0.622255802154541,WR2
748,16950,young_20_29,congruent,0.6027615666389465,WR2
749,21962,young_20_29,congruent,0.6501455903053284,WR2
750,139190,young_20_29,congruent,0.8457862138748169,WR2
751,26537,young_20_29,congruent,0.6866592168807983,WR2
752,34277,young_20_29,incongruent,0.9784960746765136,WR2
753,21629,young_20_29,congruent,0.7340008616447449,WR2
754,172261,young_20_29,incongruent,0.6043350100517273,WR2
755,6713,young_20_29,incongruent,0.9591284990310668,WR2
756,146015,young_20_29,incongruent,0.8511907458305359,WR2
757,26901,young_20_29,congruent,0.5998345017433167,WR2
758,111653,young_20_29,incongruent,0.7097055912017822,WR2
759,17191,young_20_29,incongruent,1.05877423286438,WR2
760,78408,young_20_29,incongruent,1.14044189453125,WR2
761,1349,young_20_29,congruent,0.568636417388916,WR2
762,29451,young_20_29,incongruent,1.115224003791809,WR2
763,105092,young_20_29,incongruent,0.7375085949897766,WR2
764,8536,young_20_29,congruent,0.5583255887031555,WR2
765,69552,young_20_29,congruent,0.5276914834976196,WR2
766,135781,young_20_29,incongruent,0.7949387431144714,WR2
767,18058,young_20_29,incongruent,0.7711093425750732,WR2
768,2089,young_20_29,incongruent,0.7974077463150024,WR2
769,6063,young_20_29,congruent,0.429612249135971,WR2
770,7364,young_20_29,congruent,0.4958672821521759,WR2
771,66891,young_20_29,incongruent,0.8359002470970154,WR2
772,131232,young_20_29,incongruent,0.9466095566749572,WR2
773,181808,young_20_29,congruent,0.688286542892456,WR2
774,46797,young_20_29,incongruent,0.6850677728652954,WR2
775,107009,young_20_29,incongruent,0.7604203224182129,WR2
776,119974,young_20_29,congruent,0.3560109138488769,WR2
777,74332,young_20_29,congruent,0.6589981913566589,WR2
778,7309,young_20_29,incongruent,0.7495200634002686,WR2
779,73862,young_20_29,congruent,0.673253059387207,WR2
780,105016,young_20_29,incongruent,0.8333748579025269,WR2
781,164606,young_20_29,incongruent,0.7470128536224365,WR2
782,73110,young_20_29,congruent,0.5254421830177307,WR2
783,141378,young_20_29,congruent,0.5851203799247742,WR2
784,113742,young_20_29,incongruent,1.04515278339386,WR2
785,52231,young_20_29,incongruent,0.6565577983856201,WR2
786,148738,young_20_29,congruent,0.4499865472316742,WR2
787,21907,young_20_29,incongruent,0.8668581247329712,WR2
788,97331,young_20_29,incongruent,0.871637761592865,WR2
789,53456,young_20_29,congruent,0.6583236455917358,WR2
790,25817,young_20_29,congruent,0.7082960605621338,WR2
791,95550,young_20_29,incongruent,0.7033409476280212,WR2
792,23139,young_20_29,incongruent,0.5075129270553589,WR2
793,6588,young_20_29,incongruent,0.7743636965751648,WR2
794,6243,young_20_29,congruent,0.6170411109924316,WR2
795,5273,young_20_29,congruent,0.4998372793197632,WR2
796,7693,young_20_29,congruent,0.7436692714691162,WR2
797,25500,young_20_29,incongruent,1.032068371772766,WR2
798,29457,young_20_29,congruent,0.6071664094924927,WR2
799,178685,young_20_29,incongruent,0.8391126394271851,WR2
800,5247,young_20_29,incongruent,0.9074404835700988,WR2
801,1313,young_20_29,incongruent,0.3599999845027923,WR2
802,21727,young_20_29,incongruent,0.8413019180297852,WR2
803,15966,young_20_29,incongruent,0.8782584071159363,WR2
804,80790,young_20_29,incongruent,0.9879677891731262,WR2
805,125568,young_20_29,incongruent,0.725258469581604,WR2
806,31668,young_20_29,congruent,0.3809203207492828,WR2
807,121367,young_20_29,congruent,0.565499484539032,WR2
808,169423,young_20_29,incongruent,0.8222289085388184,WR2
809,129295,young_20_29,incongruent,0.56109619140625,WR2
810,54331,young_20_29,incongruent,0.6449480056762695,WR2
811,142449,young_20_29,congruent,0.8055599927902222,WR2
812,14658,young_20_29,incongruent,0.9721022248268129,WR2
813,79605,young_20_29,congruent,0.5964272022247314,WR2
814,62298,young_20_29,congruent,0.6682530641555786,WR2
815,2315,young_20_29,incongruent,0.7676114439964294,WR2
816,6884,young_20_29,congruent,0.6860244274139404,WR2
817,124647,young_20_29,congruent,0.6364360451698303,WR2
818,188276,young_20_29,congruent,0.6907877326011658,WR2
819,160207,young_20_29,incongruent,1.1709083318710327,WR2
820,90019,young_20_29,incongruent,0.6314062476158142,WR2
821,19921,young_20_29,incongruent,0.7139413356781006,WR2
822,2104,young_20_29,congruent,0.6439521908760071,WR2
823,155012,young_20_29,incongruent,0.9633676409721376,WR2
824,159306,young_20_29,incongruent,0.4970539212226867,WR2
825,9646,young_20_29,incongruent,1.082916021347046,WR2
826,7982,young_20_29,incongruent,0.9449840784072876,WR2
827,12638,young_20_29,congruent,0.5563510656356812,WR2
828,5000,young_20_29,congruent,0.5263472199440002,WR2
829,3897,young_20_29,congruent,0.6513137221336365,WR2
830,112918,young_20_29,congruent,0.591934859752655,WR2
831,13307,young_20_29,congruent,0.7638829350471497,WR2
832,5626,young_20_29,incongruent,0.8765442371368408,WR2
833,100980,young_20_29,congruent,0.5655814409255981,WR2
834,41803,young_20_29,incongruent,0.9156845211982728,WR2
835,57169,young_20_29,congruent,0.5723708868026733,WR2
836,180199,young_20_29,incongruent,0.7376478910446167,WR2
837,22385,young_20_29,incongruent,0.8259258270263672,WR2
838,22897,young_20_29,incongruent,1.1064871549606323,WR2
839,14506,young_20_29,incongruent,0.6121976971626282,WR2
840,9849,young_20_29,congruent,0.5889543890953064,WR2
841,15868,young_20_29,congruent,0.4785592257976532,WR2
842,13325,young_20_29,congruent,0.6083852052688599,WR2
843,3015,young_20_29,incongruent,1.0021586418151855,WR2
844,117487,young_20_29,congruent,0.4798569679260254,WR2
845,104231,young_20_29,congruent,0.4110051989555359,WR2
846,110017,young_20_29,congruent,0.5752944946289062,WR2
847,31243,young_20_29,incongruent,0.9942949414253236,WR2
848,144640,young_20_29,incongruent,1.2918068170547483,WR2
849,43266,young_20_29,incongruent,0.5161667466163635,WR2
850,29269,young_20_29,incongruent,0.7432053089141846,WR2
851,158177,young_20_29,incongruent,0.8550205230712891,WR2
852,178995,young_20_29,incongruent,0.82090824842453,WR2
853,29320,young_20_29,congruent,0.732492208480835,WR2
854,56402,young_20_29,congruent,0.4731890857219696,WR2
855,91627,young_20_29,incongruent,0.5690417885780334,WR2
856,42838,young_20_29,incongruent,0.5600000023841858,WR2
857,49759,young_20_29,incongruent,0.7419098019599915,WR2
858,24246,young_20_29,incongruent,0.5720037817955017,WR2
859,25911,young_20_29,incongruent,1.0498522520065308,WR2
860,118517,young_20_29,incongruent,0.6396103501319885,WR2
861,4627,young_20_29,congruent,0.4511226713657379,WR2
862,14760,young_20_29,congruent,0.5726051926612854,WR2
863,112562,young_20_29,congruent,0.5195080637931824,WR2
864,109283,young_20_29,congruent,0.4868446290493011,WR2
865,72023,young_20_29,congruent,0.5678908824920654,WR2
866,52065,young_20_29,congruent,0.3663980662822723,WR2
867,1939,young_20_29,congruent,0.7043533325195312,WR2
868,82041,young_20_29,congruent,0.5889527797698975,WR2
869,99809,young_20_29,congruent,0.5529592037200928,WR2
870,137332,young_20_29,incongruent,0.7068674564361572,WR2
871,80201,young_20_29,incongruent,0.8942444324493408,WR2
872,119001,young_20_29,incongruent,0.6829240322113037,WR2
873,10505,young_20_29,congruent,0.6162940859794617,WR2
874,20581,young_20_29,incongruent,0.518458902835846,WR2
875,90941,young_20_29,incongruent,0.7958616018295288,WR2
876,74491,young_20_29,congruent,0.3457669913768768,WR2
877,108981,young_20_29,incongruent,0.7763432264328003,WR2
878,107963,young_20_29,incongruent,0.4934714734554291,WR2
879,40457,young_20_29,congruent,0.6221552491188049,WR2
880,61775,young_20_29,congruent,0.6027974486351013,WR2
881,115612,young_20_29,congruent,0.604649007320404,WR2
882,69411,young_20_29,congruent,0.5192602872848511,WR2
883,91070,young_20_29,incongruent,0.8453482985496521,WR2
884,286,young_20_29,congruent,0.7190911769866943,WR2
885,40774,young_20_29,incongruent,0.7094822525978088,WR2
886,23512,young_20_29,congruent,0.5389537811279297,WR2
887,4850,young_20_29,incongruent,0.6399999856948853,WR2
888,169865,young_20_29,congruent,0.701173722743988,WR2
889,34753,young_20_29,congruent,0.3613172173500061,WR2
890,19579,young_20_29,incongruent,0.9871063828468324,WR2
891,4337,young_20_29,congruent,0.5426280498504639,WR2
892,27654,young_20_29,congruent,0.4580649733543396,WR2
893,179045,young_20_29,congruent,0.7074438333511353,WR2
894,97130,young_20_29,incongruent,0.8440148830413818,WR2
895,89192,young_20_29,congruent,0.3321852684020996,WR2
896,8139,young_20_29,congruent,0.7165164351463318,WR2
897,25250,young_20_29,incongruent,1.0557771921157837,WR2
898,83930,young_20_29,congruent,0.5730459094047546,WR2
899,187409,young_20_29,incongruent,1.0943245887756348,WR2
900,10582,young_20_29,congruent,0.6742107272148132,WR2
901,48327,young_20_29,incongruent,0.9207900166511536,WR2
902,34872,young_20_29,incongruent,0.9019206166267396,WR2
903,21105,young_20_29,incongruent,0.7221822738647461,WR2
904,13290,young_20_29,congruent,0.4147735238075256,WR2
905,11157,young_20_29,congruent,0.7169945240020752,WR2
906,145350,young_20_29,congruent,0.5102266073226929,WR2
907,25,young_20_29,congruent,0.4321725964546203,WR2
908,8810,young_20_29,congruent,0.6051878333091736,WR2
909,16276,young_20_29,congruent,0.7503249645233154,WR2
910,15762,young_20_29,incongruent,0.8407188057899475,WR2
911,12889,young_20_29,incongruent,0.7504488825798035,WR2
912,100185,young_20_29,incongruent,0.7396361231803894,WR2
913,38752,young_20_29,incongruent,0.7950162887573242,WR2
914,54017,young_20_29,incongruent,0.7965297102928162,WR2
915,31927,young_20_29,incongruent,0.7757436037063599,WR2
916,13274,young_20_29,congruent,0.5041695833206177,WR2
917,6654,young_20_29,congruent,0.5350603461265564,WR2
918,161619,young_20_29,incongruent,0.6172246336936951,WR2
919,56983,young_20_29,congruent,0.4895309507846832,WR2
920,16119,young_20_29,congruent,0.5739568471908569,WR2
921,49791,young_20_29,congruent,0.7292700409889221,WR2
922,34822,young_20_29,incongruent,0.612539529800415,WR2
923,26401,young_20_29,incongruent,0.7421681880950928,WR2
924,93959,young_20_29,congruent,0.6424627900123596,WR2
925,4583,young_20_29,congruent,0.5911688804626465,WR2
926,22814,young_20_29,incongruent,0.6820113062858582,WR2
927,23578,young_20_29,incongruent,0.8839704394340515,WR2
928,155626,young_20_29,incongruent,0.9838210344314576,WR2
929,71031,young_20_29,congruent,0.6631752848625183,WR2
930,23103,young_20_29,incongruent,0.6730998158454895,WR2
931,15651,young_20_29,incongruent,0.6184445023536682,WR2
932,35181,young_20_29,incongruent,1.036466360092163,WR2
933,136591,young_20_29,incongruent,1.0370858907699585,WR2
934,119895,young_20_29,congruent,0.5452830195426941,WR2
935,86008,young_20_29,congruent,0.514721155166626,WR2
936,32727,young_20_29,incongruent,0.9716578125953674,WR2
937,26558,young_20_29,incongruent,0.928642988204956,WR2
938,61608,young_20_29,incongruent,0.7196011543273926,WR2
939,168951,young_20_29,incongruent,0.8211956024169922,WR2
940,28015,young_20_29,incongruent,1.0482094287872314,WR2
941,32923,young_20_29,congruent,0.470714271068573,WR2
942,44679,young_20_29,congruent,0.6819618344306946,WR2
943,102756,young_20_29,congruent,0.4793924391269684,WR2
944,16791,young_20_29,congruent,0.4927721619606018,WR2
945,133251,young_20_29,incongruent,0.9170545935630798,WR2
946,147618,young_20_29,congruent,0.5233045220375061,WR2
947,42926,young_20_29,congruent,0.5151200890541077,WR2
948,76058,young_20_29,congruent,0.4943166673183441,WR2
949,41078,young_20_29,congruent,0.6840868592262268,WR2
950,91377,young_20_29,incongruent,0.6868157386779785,WR2
951,46409,young_20_29,congruent,0.6705572009086609,WR2
952,50843,young_20_29,congruent,0.4319833219051361,WR2
953,29658,young_20_29,congruent,0.7517523765563965,WR2
954,49778,young_20_29,congruent,0.4574771523475647,WR2
955,71695,young_20_29,incongruent,0.7786842584609985,WR2
956,104473,young_20_29,incongruent,0.7712461352348328,WR2
957,13148,young_20_29,congruent,0.3228316009044647,WR2
958,83879,young_20_29,incongruent,0.8449774384498596,WR2
959,32258,young_20_29,congruent,0.5568659901618958,WR2
960,5273,young_20_29,incongruent,0.6468523144721985,WR2
961,6583,young_20_29,incongruent,0.994882583618164,WR2
962,28844,young_20_29,incongruent,0.9133745431900024,WR2
963,119938,young_20_29,congruent,0.3908323049545288,WR2
964,78320,young_20_29,incongruent,0.8614725470542908,WR2
965,92404,young_20_29,congruent,0.4034765362739563,WR2
966,19940,young_20_29,congruent,0.4828468263149261,WR2
967,13692,young_20_29,incongruent,0.8166517019271851,WR2
968,159266,young_20_29,congruent,0.4689697325229645,WR2
969,9341,young_20_29,incongruent,0.9057453274726868,WR2
970,35949,young_20_29,incongruent,0.9606779217720032,WR2
971,18667,young_20_29,incongruent,1.037405252456665,WR2
972,25313,young_20_29,congruent,0.4841673076152801,WR2
973,78546,young_20_29,incongruent,0.7457358241081238,WR2
974,117455,young_20_29,incongruent,0.851091206073761,WR2
975,8179,young_20_29,incongruent,0.6462534666061401,WR2
976,61571,young_20_29,incongruent,0.8996996879577637,WR2
977,17595,young_20_29,incongruent,0.6772801280021667,WR2
978,11262,young_20_29,congruent,0.6903964877128601,WR2
979,3698,young_20_29,incongruent,0.9217095971107484,WR2
980,74426,young_20_29,congruent,0.3706858158111572,WR2
981,124870,young_20_29,incongruent,0.7735306620597839,WR2
982,138530,young_20_29,congruent,0.6504648327827454,WR2
983,1521,young_20_29,congruent,0.5374677777290344,WR2
984,27600,young_20_29,congruent,0.677121639251709,WR2
985,134174,young_20_29,congruent,0.687376081943512,WR2
986,152030,young_20_29,incongruent,0.9024111032485962,WR2
987,108625,young_20_29,incongruent,1.0426174402236938,WR2
988,126018,young_20_29,incongruent,0.5293280482292175,WR2
989,102632,young_20_29,congruent,0.5899365544319153,WR2
990,25737,young_20_29,congruent,0.5548428893089294,WR2
991,57922,young_20_29,congruent,0.6230678558349609,WR2
992,8244,young_20_29,congruent,0.4138098359107971,WR2
993,130591,young_20_29,incongruent,1.1520144939422607,WR2
994,10008,young_20_29,congruent,0.7271177768707275,WR2
995,13301,young_20_29,incongruent,0.8486558198928833,WR2
996,55783,young_20_29,congruent,0.4709415435791015,WR2
997,38663,young_20_29,congruent,0.6087548732757568,WR2
998,158092,young_20_29,congruent,0.7648486495018005,WR2
999,34089,young_20_29,incongruent,0.4608475565910339,WR2
1000,33838,young_20_29,congruent,0.7681120038032532,WR2
1001,26405,young_20_29,incongruent,1.0084081888198853,WR2
1002,70343,young_20_29,congruent,0.675413966178894,WR2
1003,1125,young_20_29,incongruent,1.0017879009246826,WR2
1004,11976,young_20_29,congruent,0.5800836086273193,WR2
1005,136580,young_20_29,incongruent,0.8605278134346008,WR2
1006,25433,young_20_29,incongruent,0.7931116223335266,WR2
1007,34714,young_20_29,congruent,0.7567393779754639,WR2
1008,24557,young_20_29,incongruent,0.5696038603782654,WR2
1009,49214,young_20_29,congruent,0.5474863648414612,WR2
1010,74486,young_20_29,incongruent,0.6074950098991394,WR2
1011,4998,young_20_29,congruent,0.6323368549346924,WR2
1012,99151,young_20_29,incongruent,1.0708879232406616,WR2
1013,102494,young_20_29,congruent,0.5333951115608215,WR2
1014,13227,young_20_29,incongruent,1.0548396110534668,WR2
1015,71570,young_20_29,congruent,0.7370520830154419,WR2
1016,149351,young_20_29,congruent,0.6199295520782471,WR2
1017,124339,young_20_29,congruent,0.5550294518470764,WR2
1018,1464,young_20_29,congruent,0.4117829501628876,WR2
1019,9178,young_20_29,congruent,0.6892281770706177,WR2
1020,14642,young_20_29,congruent,0.6863587498664856,WR2
1021,156104,young_20_29,incongruent,0.8598026037216187,WR2
1022,6349,young_20_29,incongruent,0.5732027292251587,WR2
1023,12035,young_20_29,incongruent,0.7600769400596619,WR2
1024,25492,young_20_29,incongruent,0.6940885782241821,WR2
1025,305,young_20_29,incongruent,0.9550718665122986,WR2
1026,27758,young_20_29,congruent,0.666521430015564,WR2
1027,156089,young_20_29,congruent,0.7089548707008362,WR2
1028,117751,young_20_29,congruent,0.7488048076629639,WR2
1029,136410,young_20_29,incongruent,0.7849922776222229,WR2
1030,181897,young_20_29,incongruent,0.9968611598014832,WR2
1031,156899,young_20_29,incongruent,1.0143386125564575,WR2
1032,14878,young_20_29,congruent,0.429978609085083,WR2
1033,14947,young_20_29,congruent,0.6082653403282166,WR2
1034,15047,young_20_29,incongruent,0.5914527177810669,WR2
1035,12510,young_20_29,congruent,0.3543826043605804,WR2
1036,25074,young_20_29,incongruent,0.9151602387428284,WR2
1037,64085,young_20_29,congruent,0.3413161635398865,WR2
1038,21479,young_20_29,incongruent,0.8326372504234314,WR2
1039,91088,young_20_29,incongruent,0.7970498204231262,WR2
1040,12507,young_20_29,incongruent,0.8669962882995605,WR2
1041,20204,young_20_29,incongruent,0.7074077129364014,WR2
1042,10579,young_20_29,congruent,0.4675052762031555,WR2
1043,144930,young_20_29,incongruent,0.80635005235672,WR2
1044,48834,young_20_29,congruent,0.4467568695545196,WR2
1045,13740,young_20_29,congruent,0.5900302529335022,WR2
1046,10781,young_20_29,incongruent,0.6581645011901855,WR2
1047,5530,young_20_29,congruent,0.339651882648468,WR2
1048,114395,young_20_29,congruent,0.507948100566864,WR2
1049,151831,young_20_29,incongruent,0.8426200747489929,WR2
1050,35248,young_20_29,congruent,0.7172942161560059,WR2
1051,30139,young_20_29,congruent,0.6796548366546631,WR2
1052,22195,young_20_29,incongruent,0.9483444690704346,WR2
1053,96208,young_20_29,congruent,0.6087079048156738,WR2
1054,7154,young_20_29,incongruent,1.139411211013794,WR2
1055,12035,young_20_29,incongruent,1.1069673299789429,WR2
1056,181299,young_20_29,congruent,0.7311650514602661,WR2
1057,218,young_20_29,congruent,0.434695839881897,WR2
1058,12127,young_20_29,congruent,0.7183246612548828,WR2
1059,19107,young_20_29,incongruent,0.9203879237174988,WR2
1060,132891,young_20_29,incongruent,1.0863975286483765,WR2
1061,152394,young_20_29,incongruent,0.906398594379425,WR2
1062,3196,young_20_29,incongruent,1.1014976501464844,WR2
1063,15218,young_20_29,incongruent,0.6928779482841492,WR2
1064,18574,young_20_29,incongruent,0.8567615747451782,WR2
1065,22845,young_20_29,incongruent,1.1594318151474,WR2
1066,7303,young_20_29,incongruent,0.5938679575920105,WR2
1067,6939,young_20_29,congruent,0.7250194549560547,WR2
1068,8921,young_20_29,incongruent,0.9472507834434508,WR2
1069,17546,young_20_29,congruent,0.5211039185523987,WR2
1070,65995,young_20_29,congruent,0.6988846659660339,WR2
1071,19244,young_20_29,congruent,0.6126869916915894,WR2
1072,11790,young_20_29,incongruent,0.3899999856948852,WR2
1073,12357,young_20_29,incongruent,0.8571091890335083,WR2
1074,28648,young_20_29,congruent,0.7250814437866211,WR2
1075,57175,young_20_29,incongruent,0.7197652459144592,WR2
1076,5759,young_20_29,incongruent,1.0444300174713137,WR2
1077,5396,young_20_29,incongruent,0.9416983127593994,WR2
1078,1070,young_20_29,congruent,0.5343236923217773,WR2
1079,177342,young_20_29,congruent,0.4497919380664825,WR2
